annotid	AnnotDesc	Interesting_genes_with_this_annotid	Interesting_genes_with_any_annotation	BG_with_annotid	BG_with_any_annotation	pvalue	p_adj_BH	Interesting_gene_ids
GO:0019137	thioglucosidase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7505
GO:0019166	trans-2-enoyl-CoA reductase (NADPH) activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c14991
GO:0019255	glucose 1-phosphate metabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c11269
GO:0019276	UDP-N-acetylgalactosamine metabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c11711
GO:0019305	dTDP-rhamnose biosynthetic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12969
GO:0019307	mannose biosynthetic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13636
GO:0019441	tryptophan catabolic process to kynurenine	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c17412
GO:0019759	glycosinolate catabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7505
GO:0019762	glucosinolate catabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7505
GO:0019774	proteasome core complex, beta-subunit complex	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8483
GO:0019788	NEDD8 transferase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8403
GO:0030904	retromer complex	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13920
GO:0031371	ubiquitin conjugating enzyme complex	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c6763
GO:0031372	UBC13-MMS2 complex	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c6763
GO:0031492	nucleosomal DNA binding	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c19325
GO:0031503	protein-containing complex localization	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7732
GO:0031907	microbody lumen	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7459
GO:0031998	regulation of fatty acid beta-oxidation	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15069
GO:0032050	clathrin heavy chain binding	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13612
GO:0032051	clathrin light chain binding	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c18801
GO:0033385	geranylgeranyl diphosphate metabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13552
GO:0033478	UDP-rhamnose metabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12969
GO:0033519	phytyl diphosphate metabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13552
GO:0033521	phytyl diphosphate biosynthetic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13552
GO:0033587	shikimate biosynthetic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c1345
GO:0033750	ribosome localization	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7732
GO:0035264	multicellular organism growth	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15634
GO:0035671	enone reductase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c18502
GO:0035798	2-alkenal reductase (NADP+) activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c18502
GO:0036440	citrate synthase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13349
GO:0042136	neurotransmitter biosynthetic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12195
GO:0042286	glutamate-1-semialdehyde 2,1-aminomutase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c19021
GO:0042436	indole-containing compound catabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c17412
GO:0042776	mitochondrial ATP synthesis coupled proton transport	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c14640
GO:0043112	receptor metabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13920
GO:0043546	molybdopterin cofactor binding	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15092
GO:0043692	monoterpene metabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c10093
GO:0043693	monoterpene biosynthetic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c10093
GO:0043874	acireductone synthase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13253
GO:0045158	electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15494
GO:0045181	glutamate synthase activity, NAD(P)H as acceptor	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c10728
GO:0045240	dihydrolipoyl dehydrogenase complex	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c11701
GO:0045252	oxoglutarate dehydrogenase complex	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c11701
GO:0045298	tubulin complex	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15584
GO:0045851	pH reduction	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12222
GO:0046028	electron transporter, transferring electrons from cytochrome b6/f complex of photosystem II activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15494
GO:0046218	indolalkylamine catabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c17412
GO:0046292	formaldehyde metabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7794
GO:0046294	formaldehyde catabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7794
GO:0046320	regulation of fatty acid oxidation	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15069
GO:0046383	dTDP-rhamnose metabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12969
GO:0046406	magnesium protoporphyrin IX methyltransferase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13143
GO:0046408	chlorophyll synthetase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c9354
GO:0046409	p-coumarate 3-hydroxylase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13317
GO:0046554	malate dehydrogenase (NADP+) activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15909
GO:0046715	active borate transmembrane transporter activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12078
GO:0047066	phospholipid-hydroperoxide glutathione peroxidase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8762
GO:0047134	protein-disulfide reductase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13595
GO:0047538	2-carboxy-D-arabinitol-1-phosphatase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13315
GO:0047714	galactolipase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c11859
GO:0048487	beta-tubulin binding	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15149
GO:0048569	post-embryonic animal organ development	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c9517
GO:0050242	pyruvate, phosphate dikinase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c19034
GO:0050463	nitrate reductase [NAD(P)H] activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15092
GO:0050994	regulation of lipid catabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15069
GO:0051029	rRNA transport	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c17121
GO:0051452	intracellular pH reduction	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12222
GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8823
GO:0051920	peroxiredoxin activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c10488
GO:0052630	UDP-N-acetylgalactosamine diphosphorylase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c11711
GO:0052637	delta 3-trans-hexadecenoic acid phosphatidylglycerol desaturase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c6733
GO:0052639	salicylic acid glucosyltransferase (ester-forming) activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8721
GO:0052640	salicylic acid glucosyltransferase (glucoside-forming) activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8721
GO:0052641	benzoic acid glucosyltransferase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8721
GO:0052880	oxidoreductase activity, acting on diphenols and related substances as donors, with copper protein as acceptor	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15494
GO:0052886	9,9'-dicis-carotene:quinone oxidoreductase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13852
GO:0052887	7,9,9'-tricis-neurosporene:quinone oxidoreductase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13852
GO:0052889	9,9'-di-cis-zeta-carotene desaturation to 7,9,7',9'-tetra-cis-lycopene	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13852
GO:0061635	regulation of protein complex stability	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c3
GO:0070127	tRNA aminoacylation for mitochondrial protein translation	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8366
GO:0070143	mitochondrial alanyl-tRNA aminoacylation	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8366
GO:0070189	kynurenine metabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c17412
GO:0070534	protein K63-linked ubiquitination	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c6763
GO:0070546	L-phenylalanine aminotransferase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12599
GO:0071258	cellular response to gravity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15584
GO:0071277	cellular response to calcium ion	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c19860
GO:0071284	cellular response to lead ion	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c2588
GO:0071426	ribonucleoprotein complex export from nucleus	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7732
GO:0071428	rRNA-containing ribonucleoprotein complex export from nucleus	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7732
GO:0071439	clathrin complex	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c18801
GO:0072347	response to anesthetic	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c14780
GO:0080002	UDP-glucose:4-aminobenzoate acylglucosyltransferase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8721
GO:0080093	regulation of photorespiration	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c15069
GO:0080130	L-phenylalanine:2-oxoglutarate aminotransferase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12599
GO:0080139	borate efflux transmembrane transporter activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12649
GO:0090333	regulation of stomatal closure	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c19860
GO:0090342	regulation of cell aging	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c18608
GO:0090391	granum assembly	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c8110
GO:0090409	malonyl-CoA synthetase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c14251
GO:0090410	malonate catabolic process	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c14251
GO:0090430	caffeoyl-CoA: alcohol caffeoyl transferase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7170
GO:0090662	ATP hydrolysis coupled transmembrane transport	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12222
GO:0097064	ncRNA export from nucleus	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c17121
GO:0098572	stromal side of plastid thylakoid membrane	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c14213
GO:0098809	nitrite reductase activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c6105
GO:0099131	ATP hydrolysis coupled ion transmembrane transport	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12222
GO:0099132	ATP hydrolysis coupled cation transmembrane transport	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12222
GO:0101031	chaperone complex	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c10631
GO:0110095	cellular detoxification of aldehyde	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c7794
GO:1902626	assembly of large subunit precursor of preribosome	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c12478
GO:1905181	regulation of urease activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13024
GO:1905182	positive regulation of urease activity	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c13024
GO:2000122	negative regulation of stomatal complex development	1	1561	1	12998	0.12009539929011236	0.298771364203	Adese#c14780
GO:0005976	polysaccharide metabolic process	27	1561	169	12998	0.12044971463990098	0.299391574924	Adese#c13838;Adese#c17310;Adese#c18296;Adese#c18297;Adese#c14093;Adese#c19582;Adese#c12060;Adese#c12875;Adese#c9172;Adese#c18556;Adese#c17723;Adese#c17722;Adese#c9740;Adese#c9747;Adese#c9982;Adese#c18486;Adese#c8933;Adese#c17387;Adese#c14725;Adese#c15132;Adese#c15299;Adese#c13028;Adese#c11269;Adese#c15298;Adese#c18557;Adese#c13923;Adese#c9250
GO:0046907	intracellular transport	31	1561	197	12998	0.12077389120128931	0.299935856982	Adese#c11137;Adese#c10638;Adese#c11121;Adese#c13534;Adese#c14636;Adese#c14640;Adese#c11583;Adese#c14324;Adese#c18608;Adese#c11766;Adese#c9888;Adese#c12590;Adese#c18801;Adese#c2857;Adese#c9396;Adese#c7732;Adese#c10544;Adese#c8110;Adese#c19521;Adese#c13612;Adese#c11267;Adese#c9305;Adese#c19259;Adese#c9018;Adese#c14750;Adese#c12573;Adese#c15981;Adese#c17121;Adese#c18069;Adese#c13920;Adese#c4570
GO:0006310	DNA recombination	1	1561	37	12998	0.12162698835611815	0.301267197049	Adese#c3324
GO:0015079	potassium ion transmembrane transporter activity	1	1561	37	12998	0.12162698835611815	0.301267197049	Adese#c8713
GO:0030154	cell differentiation	1	1561	37	12998	0.12162698835611815	0.301267197049	Adese#c6763
GO:0048583	regulation of response to stimulus	9	1561	124	12998	0.12510603464655135	0.309615715953	Adese#c16547;Adese#c7287;Adese#c13725;Adese#c14713;Adese#c8626;Adese#c14122;Adese#c20306;Adese#c20202;Adese#c10107
GO:0030234	enzyme regulator activity	24	1561	148	12998	0.12558871444924843	0.310540698087	Adese#c8046;Adese#c11901;Adese#c14309;Adese#c9853;Adese#c19583;Adese#c19582;Adese#c7287;Adese#c13558;Adese#c15677;Adese#c11826;Adese#c8966;Adese#c11842;Adese#c6613;Adese#c8803;Adese#c12382;Adese#c8251;Adese#c14862;Adese#c8264;Adese#c8263;Adese#c19479;Adese#c14036;Adese#c12562;Adese#c15291;Adese#c18214
GO:0016779	nucleotidyltransferase activity	7	1561	103	12998	0.1261897262527239	0.311756420751	Adese#c16116;Adese#c9172;Adese#c11711;Adese#c14674;Adese#c17387;Adese#c19853;Adese#c18258
GO:0044264	cellular polysaccharide metabolic process	21	1561	126	12998	0.1276404921716064	0.315067569854	Adese#c13838;Adese#c17310;Adese#c18296;Adese#c18297;Adese#c14093;Adese#c12060;Adese#c12875;Adese#c9172;Adese#c18556;Adese#c17723;Adese#c17722;Adese#c9740;Adese#c9747;Adese#c9982;Adese#c8933;Adese#c17387;Adese#c14725;Adese#c11269;Adese#c18557;Adese#c13923;Adese#c9250
GO:0009411	response to UV	6	1561	27	12998	0.12815084425101583	0.316053682491	Adese#c18379;Adese#c11106;Adese#c9571;Adese#c16260;Adese#c8874;Adese#c6544
GO:0031984	organelle subcompartment	15	1561	85	12998	0.12885819090111203	0.317523511028	Adese#c4240;Adese#c17818;Adese#c12639;Adese#c10410;Adese#c13534;Adese#c14311;Adese#c10774;Adese#c12856;Adese#c1214;Adese#c9354;Adese#c12085;Adese#c4206;Adese#c8010;Adese#c17227;Adese#c4237
GO:0044429	mitochondrial part	15	1561	86	12998	0.1320440331442838	0.325092865712	Adese#c8045;Adese#c7878;Adese#c7278;Adese#c14640;Adese#c10425;Adese#c9976;Adese#c9426;Adese#c7831;Adese#c18941;Adese#c6966;Adese#c20362;Adese#c5488;Adese#c20104;Adese#c13647;Adese#c12799
GO:0010646	regulation of cell communication	4	1561	68	12998	0.13561058513676053	0.33358565852	Adese#c7287;Adese#c14713;Adese#c14122;Adese#c20306
GO:0009707	chloroplast outer membrane	3	1561	11	12998	0.13681270781922608	0.335097104805	Adese#c11766;Adese#c11848;Adese#c2746
GO:0015791	polyol transport	3	1561	11	12998	0.13681270781922608	0.335097104805	Adese#c19015;Adese#c17713;Adese#c19870
GO:0030118	clathrin coat	3	1561	11	12998	0.13681270781922608	0.335097104805	Adese#c18801;Adese#c19521;Adese#c13612
GO:0030125	clathrin vesicle coat	3	1561	11	12998	0.13681270781922608	0.335097104805	Adese#c18801;Adese#c19521;Adese#c13612
GO:0072598	protein localization to chloroplast	3	1561	11	12998	0.13681270781922608	0.335097104805	Adese#c14324;Adese#c18608;Adese#c19259
GO:0045229	external encapsulating structure organization	18	1561	108	12998	0.13698996648074435	0.335243257027	Adese#c19583;Adese#c19582;Adese#c12752;Adese#c13458;Adese#c15279;Adese#c11826;Adese#c8966;Adese#c8933;Adese#c8803;Adese#c14862;Adese#c1039;Adese#c8264;Adese#c8263;Adese#c12969;Adese#c10078;Adese#c11090;Adese#c832;Adese#c18325
GO:0009064	glutamine family amino acid metabolic process	8	1561	40	12998	0.13813519019831688	0.337755941042	Adese#c12639;Adese#c16335;Adese#c16334;Adese#c15645;Adese#c10728;Adese#c7592;Adese#c17273;Adese#c6593
GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	6	1561	28	12998	0.13886435477348893	0.338957427619	Adese#c15208;Adese#c12615;Adese#c13436;Adese#c18487;Adese#c11872;Adese#c13754
GO:0019751	polyol metabolic process	6	1561	28	12998	0.13886435477348893	0.338957427619	Adese#c19439;Adese#c13393;Adese#c14122;Adese#c6790;Adese#c6960;Adese#c9839
GO:0032268	regulation of cellular protein metabolic process	4	1561	71	12998	0.13917385728219117	0.339422298641	Adese#c9518;Adese#c7287;Adese#c11822;Adese#c18214
GO:0031410	cytoplasmic vesicle	6	1561	89	12998	0.1414776575679699	0.34445158132	Adese#c13534;Adese#c12843;Adese#c4206;Adese#c8010;Adese#c17227;Adese#c13920
GO:0097708	intracellular vesicle	6	1561	89	12998	0.1414776575679699	0.34445158132	Adese#c13534;Adese#c12843;Adese#c4206;Adese#c8010;Adese#c17227;Adese#c13920
GO:0031982	vesicle	6	1561	91	12998	0.14286943669216523	0.347543314001	Adese#c13534;Adese#c12843;Adese#c4206;Adese#c8010;Adese#c17227;Adese#c13920
GO:0098588	bounding membrane of organelle	26	1561	163	12998	0.143994660153083	0.349981906306	Adese#c13067;Adese#c12222;Adese#c16302;Adese#c16303;Adese#c17543;Adese#c7278;Adese#c7513;Adese#c13458;Adese#c18171;Adese#c2944;Adese#c9545;Adese#c9976;Adese#c11766;Adese#c8173;Adese#c8910;Adese#c9962;Adese#c11848;Adese#c19259;Adese#c8010;Adese#c10107;Adese#c12573;Adese#c16878;Adese#c13647;Adese#c2746;Adese#c13920;Adese#c9245
GO:0051603	proteolysis involved in cellular protein catabolic process	26	1561	164	12998	0.14529355254122697	0.352838090541	Adese#c15425;Adese#c18536;Adese#c9464;Adese#c7513;Adese#c12103;Adese#c7263;Adese#c13524;Adese#c9846;Adese#c11106;Adese#c18171;Adese#c18762;Adese#c7713;Adese#c12266;Adese#c9962;Adese#c10720;Adese#c17706;Adese#c6763;Adese#c13824;Adese#c13606;Adese#c20229;Adese#c12803;Adese#c8483;Adese#c8655;Adese#c10107;Adese#c10091;Adese#c14688
GO:0018130	heterocycle biosynthetic process	54	1561	375	12998	0.14708826952574255	0.356892473547	Adese#c11929;Adese#c19934;Adese#c13463;Adese#c12656;Adese#c6717;Adese#c18027;Adese#c14308;Adese#c15324;Adese#c14640;Adese#c19763;Adese#c19021;Adese#c7491;Adese#c4284;Adese#c13552;Adese#c8419;Adese#c19813;Adese#c19951;Adese#c7645;Adese#c11711;Adese#c14078;Adese#c14512;Adese#c7918;Adese#c13143;Adese#c17089;Adese#c10725;Adese#c9354;Adese#c14878;Adese#c14659;Adese#c14725;Adese#c19853;Adese#c18026;Adese#c10054;Adese#c7565;Adese#c14482;Adese#c6966;Adese#c17505;Adese#c19479;Adese#c11318;Adese#c12969;Adese#c19877;Adese#c8874;Adese#c19891;Adese#c13636;Adese#c9313;Adese#c9796;Adese#c5488;Adese#c18461;Adese#c8844;Adese#c13317;Adese#c18258;Adese#c9100;Adese#c8671;Adese#c18247;Adese#c9809
GO:0034728	nucleosome organization	6	1561	29	12998	0.15106969967189868	0.363792549912	Adese#c19325;Adese#c19694;Adese#c10014;Adese#c8815;Adese#c7301;Adese#c13659
GO:0006575	cellular modified amino acid metabolic process	8	1561	42	12998	0.15505224462275466	0.363792549912	Adese#c10648;Adese#c8954;Adese#c14203;Adese#c16015;Adese#c19721;Adese#c14066;Adese#c11668;Adese#c14227
GO:0030244	cellulose biosynthetic process	8	1561	42	12998	0.15505224462275466	0.363792549912	Adese#c18556;Adese#c17723;Adese#c17722;Adese#c9747;Adese#c14725;Adese#c18557;Adese#c13923;Adese#c9250
GO:0042545	cell wall modification	8	1561	42	12998	0.15505224462275466	0.363792549912	Adese#c19583;Adese#c19582;Adese#c11826;Adese#c8966;Adese#c8803;Adese#c14862;Adese#c8264;Adese#c8263
GO:0000315	organellar large ribosomal subunit	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c18196;Adese#c11407
GO:0004129	cytochrome-c oxidase activity	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c18432;Adese#c10287
GO:0008097	5S rRNA binding	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c16803;Adese#c11332
GO:0008199	ferric iron binding	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c15044;Adese#c9180
GO:0008553	proton-exporting ATPase activity, phosphorylative mechanism	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c20076;Adese#c7157
GO:0008878	glucose-1-phosphate adenylyltransferase activity	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c9172;Adese#c17387
GO:0009060	aerobic respiration	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c9976;Adese#c5544
GO:0009298	GDP-mannose biosynthetic process	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c19853;Adese#c13636
GO:0009625	response to insect	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c20340;Adese#c7505
GO:0009898	cytoplasmic side of plasma membrane	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c13534;Adese#c8626
GO:0010025	wax biosynthetic process	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c14991;Adese#c10044
GO:0010166	wax metabolic process	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c14991;Adese#c10044
GO:0010206	photosystem II repair	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c16137;Adese#c12180
GO:0010236	plastoquinone biosynthetic process	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c17914;Adese#c17915
GO:0010277	chlorophyllide a oxygenase [overall] activity	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c11695;Adese#c14324
GO:0015002	heme-copper terminal oxidase activity	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c18432;Adese#c10287
GO:0016653	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c7278;Adese#c9741
GO:0016675	oxidoreductase activity, acting on a heme group of donors	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c18432;Adese#c10287
GO:0016676	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c18432;Adese#c10287
GO:0016703	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c11695;Adese#c14324
GO:0016841	ammonia-lyase activity	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c15902;Adese#c16909
GO:0016851	magnesium chelatase activity	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c17089;Adese#c10725
GO:0018958	phenol-containing compound metabolic process	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c14642;Adese#c8721
GO:0034308	primary alcohol metabolic process	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c8823;Adese#c8583
GO:0043244	regulation of protein complex disassembly	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c9518;Adese#c11822
GO:0043248	proteasome assembly	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c7509;Adese#c2857
GO:0044000	movement in host	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c13534;Adese#c11848
GO:0044766	multi-organism transport	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c13534;Adese#c11848
GO:0046365	monosaccharide catabolic process	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c17279;Adese#c11269
GO:0046739	transport of virus in multicellular host	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c13534;Adese#c11848
GO:0046794	transport of virus	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c13534;Adese#c11848
GO:0051002	ligase activity, forming nitrogen-metal bonds	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c17089;Adese#c10725
GO:0051003	ligase activity, forming nitrogen-metal bonds, forming coordination complexes	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c17089;Adese#c10725
GO:0051814	movement in other organism involved in symbiotic interaction	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c13534;Adese#c11848
GO:0052126	movement in host environment	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c13534;Adese#c11848
GO:0052192	movement in environment of other organism involved in symbiotic interaction	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c13534;Adese#c11848
GO:0098562	cytoplasmic side of membrane	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c13534;Adese#c8626
GO:0098586	cellular response to virus	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c11848;Adese#c10044
GO:0120029	proton export across plasma membrane	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c20076;Adese#c7157
GO:0140318	protein transporter activity	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c11766;Adese#c9888
GO:1902579	multi-organism localization	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c13534;Adese#c11848
GO:2001070	starch binding	2	1561	6	12998	0.155801719902606	0.363792549912	Adese#c12124;Adese#c10672
GO:0009755	hormone-mediated signaling pathway	9	1561	118	12998	0.15595684560709855	0.363856764997	Adese#c8046;Adese#c19219;Adese#c7505;Adese#c7287;Adese#c15677;Adese#c14122;Adese#c15291;Adese#c12195;Adese#c13491
GO:0006886	intracellular protein transport	23	1561	146	12998	0.15941786009606446	0.371627407305	Adese#c11137;Adese#c10638;Adese#c11121;Adese#c11583;Adese#c14324;Adese#c18608;Adese#c11766;Adese#c9888;Adese#c12590;Adese#c18801;Adese#c7732;Adese#c10544;Adese#c8110;Adese#c19521;Adese#c13612;Adese#c11267;Adese#c9305;Adese#c19259;Adese#c9018;Adese#c14750;Adese#c15981;Adese#c13920;Adese#c4570
