annotid	AnnotDesc	Interesting_genes_with_this_annotid	Interesting_genes_with_any_annotation	BG_with_annotid	BG_with_any_annotation	pvalue	p_adj_BH	Interesting_gene_ids
GO:0009141	nucleoside triphosphate metabolic process	21	1647	39	13434	4.414469183485319e-10	1.16247688498e-08	Ainca#c16371;Ainca#c21342;Ainca#c2465;Ainca#c15928;Ainca#c21492;Ainca#c21643;Ainca#c8745;Ainca#c16070;Ainca#c3460;Ainca#c20975;Ainca#c9358;Ainca#c19143;Ainca#c18339;Ainca#c16173;Ainca#c13851;Ainca#c13850;Ainca#c14308;Ainca#c13828;Ainca#c7345;Ainca#c8744;Ainca#c9238
GO:0006082	organic acid metabolic process	109	1647	495	13434	5.061202757129447e-10	1.32020996448e-08	Ainca#c13812;Ainca#c7745;Ainca#c13775;Ainca#c15928;Ainca#c16496;Ainca#c14502;Ainca#c16473;Ainca#c18314;Ainca#c21643;Ainca#c17999;Ainca#c16070;Ainca#c13439;Ainca#c15908;Ainca#c14746;Ainca#c14749;Ainca#c14166;Ainca#c18434;Ainca#c14363;Ainca#c10629;Ainca#c16112;Ainca#c20343;Ainca#c15570;Ainca#c19066;Ainca#c10614;Ainca#c10619;Ainca#c9753;Ainca#c13410;Ainca#c21118;Ainca#c10057;Ainca#c9358;Ainca#c19810;Ainca#c13054;Ainca#c9727;Ainca#c14601;Ainca#c12415;Ainca#c11394;Ainca#c13277;Ainca#c9500;Ainca#c14946;Ainca#c14708;Ainca#c16968;Ainca#c10494;Ainca#c13283;Ainca#c19707;Ainca#c10716;Ainca#c17670;Ainca#c16089;Ainca#c13672;Ainca#c19166;Ainca#c3747;Ainca#c16623;Ainca#c15535;Ainca#c14006;Ainca#c11281;Ainca#c15288;Ainca#c16404;Ainca#c12891;Ainca#c13875;Ainca#c13900;Ainca#c9984;Ainca#c10911;Ainca#c14577;Ainca#c14932;Ainca#c17357;Ainca#c12527;Ainca#c9184;Ainca#c16777;Ainca#c20040;Ainca#c20041;Ainca#c19196;Ainca#c19195;Ainca#c16341;Ainca#c13134;Ainca#c10210;Ainca#c16745;Ainca#c14308;Ainca#c19360;Ainca#c7794;Ainca#c16237;Ainca#c14873;Ainca#c20270;Ainca#c17245;Ainca#c15451;Ainca#c18590;Ainca#c14265;Ainca#c18355;Ainca#c15792;Ainca#c20062;Ainca#c14463;Ainca#c19088;Ainca#c9141;Ainca#c12238;Ainca#c13543;Ainca#c21049;Ainca#c9209;Ainca#c9028;Ainca#c13801;Ainca#c20271;Ainca#c18548;Ainca#c20650;Ainca#c10793;Ainca#c10986;Ainca#c16219;Ainca#c13147;Ainca#c9238;Ainca#c18374;Ainca#c9019;Ainca#c9018;Ainca#c15688
GO:0009735	response to cytokinin	18	1647	30	13434	7.219439983857559e-10	1.8483103292e-08	Ainca#c2484;Ainca#c15928;Ainca#c20736;Ainca#c19798;Ainca#c16112;Ainca#c16667;Ainca#c8244;Ainca#c20975;Ainca#c4111;Ainca#c17549;Ainca#c12891;Ainca#c14932;Ainca#c12219;Ainca#c10591;Ainca#c2592;Ainca#c9238;Ainca#c13367;Ainca#c13368
GO:0044445	cytosolic part	18	1647	30	13434	7.219439983857559e-10	1.8483103292e-08	Ainca#c20820;Ainca#c8358;Ainca#c8509;Ainca#c18191;Ainca#c11710;Ainca#c13290;Ainca#c19143;Ainca#c13653;Ainca#c9389;Ainca#c15738;Ainca#c17549;Ainca#c18734;Ainca#c13905;Ainca#c14731;Ainca#c9181;Ainca#c10591;Ainca#c10304;Ainca#c11786
GO:0004298	threonine-type endopeptidase activity	14	1647	19	13434	1.0512938655192816e-09	2.66681425519e-08	Ainca#c9820;Ainca#c11453;Ainca#c8358;Ainca#c11583;Ainca#c7398;Ainca#c12356;Ainca#c10926;Ainca#c18872;Ainca#c8472;Ainca#c9502;Ainca#c20686;Ainca#c11188;Ainca#c10113;Ainca#c10304
GO:1990204	oxidoreductase complex	26	1647	59	13434	1.1291786743293524e-09	2.83834457684e-08	Ainca#c9284;Ainca#c18314;Ainca#c11063;Ainca#c9614;Ainca#c13439;Ainca#c14980;Ainca#c11461;Ainca#c16666;Ainca#c12297;Ainca#c19107;Ainca#c16957;Ainca#c11244;Ainca#c9500;Ainca#c1276;Ainca#c18125;Ainca#c14932;Ainca#c14204;Ainca#c19977;Ainca#c11612;Ainca#c8330;Ainca#c11377;Ainca#c13971;Ainca#c11427;Ainca#c10986;Ainca#c11315;Ainca#c11133
GO:0070003	threonine-type peptidase activity	15	1647	22	13434	1.4698993671686126e-09	3.66150608128e-08	Ainca#c9820;Ainca#c11453;Ainca#c8358;Ainca#c11583;Ainca#c7398;Ainca#c12356;Ainca#c10926;Ainca#c18872;Ainca#c8472;Ainca#c9502;Ainca#c14022;Ainca#c20686;Ainca#c11188;Ainca#c10113;Ainca#c10304
GO:0043436	oxoacid metabolic process	107	1647	493	13434	1.8069435785796455e-09	4.46089195962e-08	Ainca#c13812;Ainca#c7745;Ainca#c13775;Ainca#c15928;Ainca#c16496;Ainca#c14502;Ainca#c16473;Ainca#c18314;Ainca#c21643;Ainca#c17999;Ainca#c16070;Ainca#c13439;Ainca#c15908;Ainca#c14746;Ainca#c14749;Ainca#c14166;Ainca#c18434;Ainca#c14363;Ainca#c10629;Ainca#c16112;Ainca#c20343;Ainca#c15570;Ainca#c19066;Ainca#c10614;Ainca#c10619;Ainca#c9753;Ainca#c13410;Ainca#c21118;Ainca#c10057;Ainca#c9358;Ainca#c19810;Ainca#c13054;Ainca#c9727;Ainca#c14601;Ainca#c12415;Ainca#c13277;Ainca#c9500;Ainca#c14946;Ainca#c14708;Ainca#c16968;Ainca#c10494;Ainca#c13283;Ainca#c19707;Ainca#c10716;Ainca#c17670;Ainca#c16089;Ainca#c13672;Ainca#c19166;Ainca#c3747;Ainca#c16623;Ainca#c15535;Ainca#c14006;Ainca#c11281;Ainca#c15288;Ainca#c16404;Ainca#c12891;Ainca#c13875;Ainca#c13900;Ainca#c9984;Ainca#c10911;Ainca#c14577;Ainca#c14932;Ainca#c17357;Ainca#c12527;Ainca#c16777;Ainca#c20040;Ainca#c20041;Ainca#c19196;Ainca#c19195;Ainca#c16341;Ainca#c13134;Ainca#c10210;Ainca#c16745;Ainca#c14308;Ainca#c19360;Ainca#c7794;Ainca#c16237;Ainca#c14873;Ainca#c20270;Ainca#c17245;Ainca#c15451;Ainca#c18590;Ainca#c14265;Ainca#c18355;Ainca#c15792;Ainca#c20062;Ainca#c14463;Ainca#c19088;Ainca#c9141;Ainca#c12238;Ainca#c13543;Ainca#c21049;Ainca#c9209;Ainca#c9028;Ainca#c13801;Ainca#c20271;Ainca#c18548;Ainca#c20650;Ainca#c10793;Ainca#c10986;Ainca#c16219;Ainca#c13147;Ainca#c9238;Ainca#c18374;Ainca#c9019;Ainca#c9018;Ainca#c15688
GO:1901135	carbohydrate derivative metabolic process	64	1647	244	13434	2.3085364050673263e-09	5.64876385842e-08	Ainca#c16371;Ainca#c21342;Ainca#c2465;Ainca#c8226;Ainca#c15928;Ainca#c19929;Ainca#c14502;Ainca#c21492;Ainca#c11842;Ainca#c8213;Ainca#c21643;Ainca#c16262;Ainca#c8745;Ainca#c17999;Ainca#c16070;Ainca#c3460;Ainca#c14749;Ainca#c18434;Ainca#c14363;Ainca#c15570;Ainca#c12929;Ainca#c9753;Ainca#c20975;Ainca#c9358;Ainca#c13394;Ainca#c21348;Ainca#c13054;Ainca#c9727;Ainca#c19143;Ainca#c21685;Ainca#c15555;Ainca#c16387;Ainca#c16968;Ainca#c13283;Ainca#c14834;Ainca#c13875;Ainca#c18339;Ainca#c16173;Ainca#c16375;Ainca#c13104;Ainca#c17003;Ainca#c16777;Ainca#c15880;Ainca#c13851;Ainca#c13850;Ainca#c12980;Ainca#c16341;Ainca#c12062;Ainca#c20261;Ainca#c14308;Ainca#c13828;Ainca#c19360;Ainca#c13029;Ainca#c17245;Ainca#c15451;Ainca#c14463;Ainca#c16222;Ainca#c7345;Ainca#c8744;Ainca#c9028;Ainca#c13801;Ainca#c14790;Ainca#c9238;Ainca#c18374
GO:0072521	purine-containing compound metabolic process	45	1647	147	13434	2.594722879975448e-09	6.29334102029e-08	Ainca#c15111;Ainca#c16371;Ainca#c21342;Ainca#c2465;Ainca#c15928;Ainca#c14502;Ainca#c21492;Ainca#c21643;Ainca#c8745;Ainca#c17999;Ainca#c16070;Ainca#c3460;Ainca#c14749;Ainca#c14363;Ainca#c15570;Ainca#c9753;Ainca#c20975;Ainca#c9358;Ainca#c13054;Ainca#c9727;Ainca#c19143;Ainca#c11394;Ainca#c15555;Ainca#c16968;Ainca#c13283;Ainca#c18339;Ainca#c16173;Ainca#c17003;Ainca#c16777;Ainca#c13851;Ainca#c13850;Ainca#c16341;Ainca#c20261;Ainca#c14308;Ainca#c13828;Ainca#c19360;Ainca#c17245;Ainca#c14463;Ainca#c7345;Ainca#c8744;Ainca#c14322;Ainca#c9028;Ainca#c13801;Ainca#c9238;Ainca#c18374
GO:0019752	carboxylic acid metabolic process	105	1647	484	13434	2.9915862716233657e-09	7.19281394873e-08	Ainca#c13812;Ainca#c7745;Ainca#c13775;Ainca#c15928;Ainca#c16496;Ainca#c14502;Ainca#c16473;Ainca#c18314;Ainca#c21643;Ainca#c17999;Ainca#c16070;Ainca#c13439;Ainca#c15908;Ainca#c14746;Ainca#c14749;Ainca#c14166;Ainca#c18434;Ainca#c14363;Ainca#c10629;Ainca#c16112;Ainca#c15570;Ainca#c19066;Ainca#c10614;Ainca#c10619;Ainca#c9753;Ainca#c13410;Ainca#c21118;Ainca#c10057;Ainca#c9358;Ainca#c19810;Ainca#c13054;Ainca#c9727;Ainca#c14601;Ainca#c12415;Ainca#c13277;Ainca#c9500;Ainca#c14946;Ainca#c14708;Ainca#c16968;Ainca#c10494;Ainca#c13283;Ainca#c19707;Ainca#c10716;Ainca#c17670;Ainca#c16089;Ainca#c13672;Ainca#c19166;Ainca#c16623;Ainca#c15535;Ainca#c14006;Ainca#c11281;Ainca#c15288;Ainca#c16404;Ainca#c12891;Ainca#c13875;Ainca#c13900;Ainca#c9984;Ainca#c10911;Ainca#c14577;Ainca#c14932;Ainca#c17357;Ainca#c12527;Ainca#c16777;Ainca#c20040;Ainca#c20041;Ainca#c19196;Ainca#c19195;Ainca#c16341;Ainca#c13134;Ainca#c10210;Ainca#c16745;Ainca#c14308;Ainca#c19360;Ainca#c7794;Ainca#c16237;Ainca#c14873;Ainca#c20270;Ainca#c17245;Ainca#c15451;Ainca#c18590;Ainca#c14265;Ainca#c18355;Ainca#c15792;Ainca#c20062;Ainca#c14463;Ainca#c19088;Ainca#c9141;Ainca#c12238;Ainca#c13543;Ainca#c21049;Ainca#c9209;Ainca#c9028;Ainca#c13801;Ainca#c20271;Ainca#c18548;Ainca#c20650;Ainca#c10793;Ainca#c10986;Ainca#c16219;Ainca#c13147;Ainca#c9238;Ainca#c18374;Ainca#c9019;Ainca#c9018;Ainca#c15688
GO:0098803	respiratory chain complex	14	1647	20	13434	3.107355322910507e-09	7.4067564378e-08	Ainca#c9284;Ainca#c11063;Ainca#c9614;Ainca#c14980;Ainca#c12297;Ainca#c9500;Ainca#c1276;Ainca#c18035;Ainca#c14932;Ainca#c14204;Ainca#c19977;Ainca#c11427;Ainca#c11315;Ainca#c11133
GO:0009522	photosystem I	12	1647	15	13434	3.542101068093303e-09	8.37086278058e-08	Ainca#c17277;Ainca#c16916;Ainca#c20736;Ainca#c19047;Ainca#c10856;Ainca#c10857;Ainca#c19698;Ainca#c8270;Ainca#c18801;Ainca#c9324;Ainca#c17447;Ainca#c10790
GO:0016651	oxidoreductase activity, acting on NAD(P)H	23	1647	50	13434	3.6907193591370354e-09	8.64816866781e-08	Ainca#c8204;Ainca#c13227;Ainca#c9284;Ainca#c11440;Ainca#c16260;Ainca#c11588;Ainca#c14367;Ainca#c19122;Ainca#c11469;Ainca#c15373;Ainca#c12297;Ainca#c19489;Ainca#c14159;Ainca#c12435;Ainca#c14204;Ainca#c16341;Ainca#c20056;Ainca#c8141;Ainca#c18628;Ainca#c19439;Ainca#c8309;Ainca#c13957;Ainca#c11133
GO:0019693	ribose phosphate metabolic process	42	1647	134	13434	3.997037429145568e-09	9.28723402654e-08	Ainca#c16371;Ainca#c21342;Ainca#c2465;Ainca#c15928;Ainca#c14502;Ainca#c21492;Ainca#c21643;Ainca#c8745;Ainca#c17999;Ainca#c16070;Ainca#c3460;Ainca#c14749;Ainca#c14363;Ainca#c15570;Ainca#c9753;Ainca#c20975;Ainca#c9358;Ainca#c13054;Ainca#c9727;Ainca#c19143;Ainca#c15555;Ainca#c16968;Ainca#c13283;Ainca#c18339;Ainca#c16173;Ainca#c13104;Ainca#c16777;Ainca#c13851;Ainca#c13850;Ainca#c16341;Ainca#c14308;Ainca#c13828;Ainca#c19360;Ainca#c17245;Ainca#c14463;Ainca#c7345;Ainca#c8744;Ainca#c9028;Ainca#c13801;Ainca#c14790;Ainca#c9238;Ainca#c18374
GO:0042221	response to chemical	84	1647	361	13434	4.239097852592888e-09	9.76758796868e-08	Ainca#c14888;Ainca#c12484;Ainca#c5446;Ainca#c2484;Ainca#c15928;Ainca#c8168;Ainca#c19929;Ainca#c13227;Ainca#c7626;Ainca#c1824;Ainca#c16916;Ainca#c20736;Ainca#c11453;Ainca#c9772;Ainca#c8358;Ainca#c9596;Ainca#c17181;Ainca#c10188;Ainca#c8511;Ainca#c11107;Ainca#c20506;Ainca#c7551;Ainca#c19798;Ainca#c16112;Ainca#c16321;Ainca#c12436;Ainca#c8505;Ainca#c16667;Ainca#c15373;Ainca#c8244;Ainca#c8089;Ainca#c20975;Ainca#c14762;Ainca#c16721;Ainca#c4111;Ainca#c18670;Ainca#c9650;Ainca#c16415;Ainca#c17549;Ainca#c18872;Ainca#c14787;Ainca#c11031;Ainca#c8112;Ainca#c7592;Ainca#c8855;Ainca#c21376;Ainca#c16972;Ainca#c11281;Ainca#c12891;Ainca#c20443;Ainca#c13601;Ainca#c12435;Ainca#c10006;Ainca#c14932;Ainca#c13858;Ainca#c12850;Ainca#c11501;Ainca#c12219;Ainca#c13928;Ainca#c16342;Ainca#c16341;Ainca#c10591;Ainca#c11188;Ainca#c14308;Ainca#c15651;Ainca#c7403;Ainca#c7796;Ainca#c7530;Ainca#c11402;Ainca#c15409;Ainca#c16356;Ainca#c1825;Ainca#c9036;Ainca#c12839;Ainca#c2592;Ainca#c10736;Ainca#c20650;Ainca#c12492;Ainca#c6002;Ainca#c6001;Ainca#c9238;Ainca#c2452;Ainca#c13367;Ainca#c13368
GO:0009259	ribonucleotide metabolic process	41	1647	130	13434	4.981549450475656e-09	1.13788821715e-07	Ainca#c16371;Ainca#c21342;Ainca#c2465;Ainca#c15928;Ainca#c14502;Ainca#c21492;Ainca#c21643;Ainca#c8745;Ainca#c17999;Ainca#c16070;Ainca#c3460;Ainca#c14749;Ainca#c14363;Ainca#c15570;Ainca#c9753;Ainca#c20975;Ainca#c9358;Ainca#c13054;Ainca#c9727;Ainca#c19143;Ainca#c15555;Ainca#c16968;Ainca#c13283;Ainca#c18339;Ainca#c16173;Ainca#c13104;Ainca#c16777;Ainca#c13851;Ainca#c13850;Ainca#c16341;Ainca#c14308;Ainca#c13828;Ainca#c19360;Ainca#c17245;Ainca#c14463;Ainca#c7345;Ainca#c8744;Ainca#c9028;Ainca#c13801;Ainca#c9238;Ainca#c18374
GO:0016020	membrane	229	1647	1304	13434	5.020700270986739e-09	1.13788821715e-07	Ainca#c16073;Ainca#c11545;Ainca#c7745;Ainca#c9481;Ainca#c20820;Ainca#c20821;Ainca#c10141;Ainca#c13175;Ainca#c2868;Ainca#c15928;Ainca#c19929;Ainca#c13227;Ainca#c7626;Ainca#c4684;Ainca#c9563;Ainca#c16312;Ainca#c11444;Ainca#c20832;Ainca#c5407;Ainca#c12163;Ainca#c8212;Ainca#c13429;Ainca#c10339;Ainca#c8564;Ainca#c11112;Ainca#c20736;Ainca#c1917;Ainca#c15170;Ainca#c19047;Ainca#c9106;Ainca#c21734;Ainca#c19919;Ainca#c15775;Ainca#c16260;Ainca#c16469;Ainca#c9616;Ainca#c11453;Ainca#c10982;Ainca#c9772;Ainca#c9802;Ainca#c10855;Ainca#c11588;Ainca#c12172;Ainca#c3285;Ainca#c8220;Ainca#c3864;Ainca#c16856;Ainca#c11107;Ainca#c15581;Ainca#c19698;Ainca#c15168;Ainca#c10534;Ainca#c9607;Ainca#c13150;Ainca#c7551;Ainca#c16679;Ainca#c7154;Ainca#c9901;Ainca#c2386;Ainca#c17227;Ainca#c14447;Ainca#c16321;Ainca#c16665;Ainca#c15373;Ainca#c15571;Ainca#c14574;Ainca#c18191;Ainca#c11710;Ainca#c15626;Ainca#c8244;Ainca#c20975;Ainca#c10052;Ainca#c13645;Ainca#c14610;Ainca#c12733;Ainca#c12732;Ainca#c12731;Ainca#c3931;Ainca#c19107;Ainca#c20740;Ainca#c15367;Ainca#c13066;Ainca#c12280;Ainca#c4111;Ainca#c18670;Ainca#c16433;Ainca#c20564;Ainca#c5230;Ainca#c19143;Ainca#c15691;Ainca#c10044;Ainca#c11246;Ainca#c21597;Ainca#c9389;Ainca#c21573;Ainca#c16550;Ainca#c12711;Ainca#c9500;Ainca#c12258;Ainca#c15957;Ainca#c16147;Ainca#c16415;Ainca#c20883;Ainca#c17549;Ainca#c14707;Ainca#c18872;Ainca#c18381;Ainca#c18121;Ainca#c15617;Ainca#c15613;Ainca#c7936;Ainca#c13864;Ainca#c15828;Ainca#c8112;Ainca#c7598;Ainca#c12201;Ainca#c8270;Ainca#c8279;Ainca#c16391;Ainca#c11938;Ainca#c8855;Ainca#c3747;Ainca#c12270;Ainca#c13292;Ainca#c15446;Ainca#c1863;Ainca#c15262;Ainca#c12893;Ainca#c13875;Ainca#c16575;Ainca#c10834;Ainca#c13905;Ainca#c12647;Ainca#c14928;Ainca#c3205;Ainca#c14720;Ainca#c18035;Ainca#c12435;Ainca#c11656;Ainca#c3050;Ainca#c19345;Ainca#c4069;Ainca#c15077;Ainca#c16173;Ainca#c16373;Ainca#c7262;Ainca#c7317;Ainca#c8902;Ainca#c14731;Ainca#c18801;Ainca#c9274;Ainca#c5253;Ainca#c9186;Ainca#c9181;Ainca#c13326;Ainca#c15242;Ainca#c15888;Ainca#c15880;Ainca#c11612;Ainca#c10741;Ainca#c12980;Ainca#c6418;Ainca#c13584;Ainca#c12219;Ainca#c13928;Ainca#c13621;Ainca#c20862;Ainca#c10107;Ainca#c20268;Ainca#c11188;Ainca#c15871;Ainca#c20056;Ainca#c14303;Ainca#c18162;Ainca#c12848;Ainca#c15092;Ainca#c7403;Ainca#c7796;Ainca#c16233;Ainca#c11883;Ainca#c20873;Ainca#c17338;Ainca#c16827;Ainca#c14265;Ainca#c9324;Ainca#c16356;Ainca#c4871;Ainca#c15312;Ainca#c11319;Ainca#c8141;Ainca#c8102;Ainca#c9532;Ainca#c16326;Ainca#c12301;Ainca#c7345;Ainca#c4797;Ainca#c14782;Ainca#c2592;Ainca#c10736;Ainca#c14079;Ainca#c14674;Ainca#c14670;Ainca#c10304;Ainca#c18628;Ainca#c13374;Ainca#c15121;Ainca#c12829;Ainca#c614;Ainca#c19541;Ainca#c8772;Ainca#c13971;Ainca#c7512;Ainca#c7513;Ainca#c11420;Ainca#c19431;Ainca#c19439;Ainca#c10790;Ainca#c8309;Ainca#c2920;Ainca#c6002;Ainca#c6001;Ainca#c14790;Ainca#c9238;Ainca#c12516;Ainca#c21282;Ainca#c2452;Ainca#c10315;Ainca#c8788;Ainca#c14613
GO:0048046	apoplast	31	1647	84	13434	5.707185740808909e-09	1.26304279679e-07	Ainca#c16794;Ainca#c15928;Ainca#c19929;Ainca#c11842;Ainca#c21643;Ainca#c9772;Ainca#c8975;Ainca#c16667;Ainca#c16721;Ainca#c8855;Ainca#c17598;Ainca#c11281;Ainca#c12891;Ainca#c11526;Ainca#c20331;Ainca#c9832;Ainca#c8580;Ainca#c8581;Ainca#c12980;Ainca#c13928;Ainca#c14842;Ainca#c14841;Ainca#c12686;Ainca#c11188;Ainca#c13836;Ainca#c13379;Ainca#c9238;Ainca#c11315;Ainca#c13367;Ainca#c13368;Ainca#c14244
