annotid	AnnotDesc	Interesting_genes_with_this_annotid	Interesting_genes_with_any_annotation	BG_with_annotid	BG_with_any_annotation	pvalue	p_adj_BH	Interesting_gene_ids
GO:0036211	protein modification process	85	1591	1244	12809	2.249006278853528e-11	1.15627805096e-09	Aspin#c18444;Aspin#c10936;Aspin#c13549;Aspin#c7988;Aspin#c9477;Aspin#c13223;Aspin#c13488;Aspin#c15878;Aspin#c20992;Aspin#c10912;Aspin#c3641;Aspin#c15608;Aspin#c11612;Aspin#c12188;Aspin#c13602;Aspin#c10060;Aspin#c7617;Aspin#c14712;Aspin#c15372;Aspin#c12063;Aspin#c10256;Aspin#c18822;Aspin#c14841;Aspin#c21281;Aspin#c13135;Aspin#c13916;Aspin#c12399;Aspin#c16366;Aspin#c14141;Aspin#c14632;Aspin#c16835;Aspin#c10734;Aspin#c12380;Aspin#c16777;Aspin#c3938;Aspin#c15029;Aspin#c20220;Aspin#c1779;Aspin#c13421;Aspin#c13470;Aspin#c19007;Aspin#c18192;Aspin#c13256;Aspin#c20968;Aspin#c16111;Aspin#c12075;Aspin#c12290;Aspin#c11925;Aspin#c15915;Aspin#c9436;Aspin#c12447;Aspin#c13661;Aspin#c9426;Aspin#c14413;Aspin#c9168;Aspin#c13270;Aspin#c3800;Aspin#c8780;Aspin#c21569;Aspin#c21562;Aspin#c11831;Aspin#c13509;Aspin#c11588;Aspin#c14248;Aspin#c12122;Aspin#c10749;Aspin#c8976;Aspin#c20576;Aspin#c7863;Aspin#c13687;Aspin#c16015;Aspin#c14260;Aspin#c14788;Aspin#c12154;Aspin#c10771;Aspin#c17338;Aspin#c14929;Aspin#c21236;Aspin#c21543;Aspin#c15633;Aspin#c10433;Aspin#c18933;Aspin#c9864;Aspin#c9915;Aspin#c18336
GO:0016773	phosphotransferase activity, alcohol group as acceptor	65	1591	1034	12809	2.2835722996484655e-11	1.15627805096e-09	Aspin#c17792;Aspin#c9587;Aspin#c13549;Aspin#c7988;Aspin#c11940;Aspin#c15878;Aspin#c20992;Aspin#c10912;Aspin#c9103;Aspin#c15608;Aspin#c11612;Aspin#c12188;Aspin#c9821;Aspin#c7617;Aspin#c13631;Aspin#c14712;Aspin#c15372;Aspin#c16579;Aspin#c16577;Aspin#c14841;Aspin#c21281;Aspin#c13135;Aspin#c13916;Aspin#c12399;Aspin#c16366;Aspin#c14141;Aspin#c10734;Aspin#c16777;Aspin#c3938;Aspin#c14864;Aspin#c20220;Aspin#c13421;Aspin#c19007;Aspin#c18192;Aspin#c16111;Aspin#c12075;Aspin#c12071;Aspin#c12290;Aspin#c11925;Aspin#c14269;Aspin#c12108;Aspin#c9436;Aspin#c12447;Aspin#c9426;Aspin#c14413;Aspin#c11751;Aspin#c9168;Aspin#c13270;Aspin#c21569;Aspin#c21562;Aspin#c13509;Aspin#c11588;Aspin#c13687;Aspin#c16015;Aspin#c14260;Aspin#c12154;Aspin#c10771;Aspin#c21236;Aspin#c21543;Aspin#c11148;Aspin#c15633;Aspin#c18933;Aspin#c9864;Aspin#c13158;Aspin#c18336
GO:0009535	chloroplast thylakoid membrane	32	1591	74	12809	3.559539184048739e-11	1.73560493919e-09	Aspin#c13223;Aspin#c11400;Aspin#c3069;Aspin#c3726;Aspin#c16430;Aspin#c9375;Aspin#c12724;Aspin#c3443;Aspin#c19812;Aspin#c1284;Aspin#c13139;Aspin#c14632;Aspin#c12380;Aspin#c15730;Aspin#c18350;Aspin#c16830;Aspin#c10736;Aspin#c10735;Aspin#c13670;Aspin#c11924;Aspin#c165;Aspin#c17983;Aspin#c14883;Aspin#c20592;Aspin#c3541;Aspin#c11581;Aspin#c6497;Aspin#c16605;Aspin#c17529;Aspin#c10433;Aspin#c8621;Aspin#c12179
GO:0055035	plastid thylakoid membrane	32	1591	74	12809	3.559539184048739e-11	1.73560493919e-09	Aspin#c13223;Aspin#c11400;Aspin#c3069;Aspin#c3726;Aspin#c16430;Aspin#c9375;Aspin#c12724;Aspin#c3443;Aspin#c19812;Aspin#c1284;Aspin#c13139;Aspin#c14632;Aspin#c12380;Aspin#c15730;Aspin#c18350;Aspin#c16830;Aspin#c10736;Aspin#c10735;Aspin#c13670;Aspin#c11924;Aspin#c165;Aspin#c17983;Aspin#c14883;Aspin#c20592;Aspin#c3541;Aspin#c11581;Aspin#c6497;Aspin#c16605;Aspin#c17529;Aspin#c10433;Aspin#c8621;Aspin#c12179
GO:0044446	intracellular organelle part	132	1591	608	12809	5.1255761723704145e-11	2.45375310215e-09	Aspin#c16347;Aspin#c17538;Aspin#c8987;Aspin#c19453;Aspin#c11309;Aspin#c8998;Aspin#c13223;Aspin#c13488;Aspin#c13557;Aspin#c12978;Aspin#c11405;Aspin#c11400;Aspin#c14217;Aspin#c10590;Aspin#c17487;Aspin#c20613;Aspin#c20055;Aspin#c3069;Aspin#c13361;Aspin#c17113;Aspin#c1;Aspin#c15427;Aspin#c3726;Aspin#c11187;Aspin#c2709;Aspin#c18494;Aspin#c14957;Aspin#c14437;Aspin#c7956;Aspin#c12517;Aspin#c16722;Aspin#c13598;Aspin#c16430;Aspin#c9375;Aspin#c15948;Aspin#c10808;Aspin#c13017;Aspin#c14558;Aspin#c17285;Aspin#c16156;Aspin#c12724;Aspin#c19703;Aspin#c3443;Aspin#c19812;Aspin#c10108;Aspin#c10659;Aspin#c8869;Aspin#c10256;Aspin#c5841;Aspin#c17144;Aspin#c1284;Aspin#c13139;Aspin#c16382;Aspin#c11288;Aspin#c16660;Aspin#c14632;Aspin#c14638;Aspin#c21295;Aspin#c15487;Aspin#c12380;Aspin#c14737;Aspin#c1998;Aspin#c15730;Aspin#c14198;Aspin#c11729;Aspin#c9196;Aspin#c16617;Aspin#c18350;Aspin#c16830;Aspin#c10736;Aspin#c14470;Aspin#c10735;Aspin#c15902;Aspin#c10601;Aspin#c10513;Aspin#c9742;Aspin#c20745;Aspin#c12477;Aspin#c13670;Aspin#c11924;Aspin#c14267;Aspin#c14405;Aspin#c11039;Aspin#c10342;Aspin#c165;Aspin#c17983;Aspin#c14883;Aspin#c20592;Aspin#c12912;Aspin#c15459;Aspin#c3541;Aspin#c11116;Aspin#c11111;Aspin#c14418;Aspin#c11028;Aspin#c14303;Aspin#c4783;Aspin#c4090;Aspin#c11831;Aspin#c6254;Aspin#c14248;Aspin#c12122;Aspin#c11581;Aspin#c15064;Aspin#c10363;Aspin#c14423;Aspin#c8976;Aspin#c20576;Aspin#c20174;Aspin#c12330;Aspin#c14788;Aspin#c12156;Aspin#c11179;Aspin#c10311;Aspin#c81;Aspin#c17683;Aspin#c7055;Aspin#c6497;Aspin#c13855;Aspin#c16605;Aspin#c2370;Aspin#c13143;Aspin#c18543;Aspin#c17239;Aspin#c10544;Aspin#c17529;Aspin#c10433;Aspin#c21064;Aspin#c8621;Aspin#c16214;Aspin#c12317;Aspin#c12179
GO:0044422	organelle part	132	1591	609	12809	5.4136052135759786e-11	2.5453611656e-09	Aspin#c16347;Aspin#c17538;Aspin#c8987;Aspin#c19453;Aspin#c11309;Aspin#c8998;Aspin#c13223;Aspin#c13488;Aspin#c13557;Aspin#c12978;Aspin#c11405;Aspin#c11400;Aspin#c14217;Aspin#c10590;Aspin#c17487;Aspin#c20613;Aspin#c20055;Aspin#c3069;Aspin#c13361;Aspin#c17113;Aspin#c1;Aspin#c15427;Aspin#c3726;Aspin#c11187;Aspin#c2709;Aspin#c18494;Aspin#c14957;Aspin#c14437;Aspin#c7956;Aspin#c12517;Aspin#c16722;Aspin#c13598;Aspin#c16430;Aspin#c9375;Aspin#c15948;Aspin#c10808;Aspin#c13017;Aspin#c14558;Aspin#c17285;Aspin#c16156;Aspin#c12724;Aspin#c19703;Aspin#c3443;Aspin#c19812;Aspin#c10108;Aspin#c10659;Aspin#c8869;Aspin#c10256;Aspin#c5841;Aspin#c17144;Aspin#c1284;Aspin#c13139;Aspin#c16382;Aspin#c11288;Aspin#c16660;Aspin#c14632;Aspin#c14638;Aspin#c21295;Aspin#c15487;Aspin#c12380;Aspin#c14737;Aspin#c1998;Aspin#c15730;Aspin#c14198;Aspin#c11729;Aspin#c9196;Aspin#c16617;Aspin#c18350;Aspin#c16830;Aspin#c10736;Aspin#c14470;Aspin#c10735;Aspin#c15902;Aspin#c10601;Aspin#c10513;Aspin#c9742;Aspin#c20745;Aspin#c12477;Aspin#c13670;Aspin#c11924;Aspin#c14267;Aspin#c14405;Aspin#c11039;Aspin#c10342;Aspin#c165;Aspin#c17983;Aspin#c14883;Aspin#c20592;Aspin#c12912;Aspin#c15459;Aspin#c3541;Aspin#c11116;Aspin#c11111;Aspin#c14418;Aspin#c11028;Aspin#c14303;Aspin#c4783;Aspin#c4090;Aspin#c11831;Aspin#c6254;Aspin#c14248;Aspin#c12122;Aspin#c11581;Aspin#c15064;Aspin#c10363;Aspin#c14423;Aspin#c8976;Aspin#c20576;Aspin#c20174;Aspin#c12330;Aspin#c14788;Aspin#c12156;Aspin#c11179;Aspin#c10311;Aspin#c81;Aspin#c17683;Aspin#c7055;Aspin#c6497;Aspin#c13855;Aspin#c16605;Aspin#c2370;Aspin#c13143;Aspin#c18543;Aspin#c17239;Aspin#c10544;Aspin#c17529;Aspin#c10433;Aspin#c21064;Aspin#c8621;Aspin#c16214;Aspin#c12317;Aspin#c12179
GO:0006082	organic acid metabolic process	107	1591	463	12809	8.706166968520417e-11	4.02163818037e-09	Aspin#c11376;Aspin#c13297;Aspin#c18293;Aspin#c10848;Aspin#c9587;Aspin#c11940;Aspin#c18694;Aspin#c11099;Aspin#c14591;Aspin#c10216;Aspin#c21262;Aspin#c21007;Aspin#c12574;Aspin#c21462;Aspin#c16453;Aspin#c11400;Aspin#c14217;Aspin#c8571;Aspin#c15277;Aspin#c9103;Aspin#c3069;Aspin#c12564;Aspin#c19052;Aspin#c16733;Aspin#c15428;Aspin#c15771;Aspin#c19279;Aspin#c14396;Aspin#c14437;Aspin#c21399;Aspin#c20260;Aspin#c21245;Aspin#c12744;Aspin#c7956;Aspin#c9821;Aspin#c9393;Aspin#c13598;Aspin#c14773;Aspin#c10486;Aspin#c14558;Aspin#c13392;Aspin#c13742;Aspin#c15578;Aspin#c13631;Aspin#c16975;Aspin#c12268;Aspin#c10816;Aspin#c10491;Aspin#c10659;Aspin#c17920;Aspin#c16382;Aspin#c16410;Aspin#c10477;Aspin#c12089;Aspin#c11288;Aspin#c10825;Aspin#c11714;Aspin#c20653;Aspin#c13928;Aspin#c16602;Aspin#c16354;Aspin#c12250;Aspin#c15735;Aspin#c10637;Aspin#c11720;Aspin#c14864;Aspin#c9193;Aspin#c12460;Aspin#c9401;Aspin#c15055;Aspin#c14470;Aspin#c10356;Aspin#c8586;Aspin#c13702;Aspin#c21023;Aspin#c15916;Aspin#c14086;Aspin#c14885;Aspin#c12042;Aspin#c12045;Aspin#c18378;Aspin#c15100;Aspin#c19686;Aspin#c11116;Aspin#c14415;Aspin#c11751;Aspin#c10573;Aspin#c12630;Aspin#c10966;Aspin#c14423;Aspin#c16243;Aspin#c20794;Aspin#c21223;Aspin#c12022;Aspin#c14788;Aspin#c12800;Aspin#c11176;Aspin#c18425;Aspin#c11595;Aspin#c14327;Aspin#c15865;Aspin#c15265;Aspin#c14355;Aspin#c13448;Aspin#c21118;Aspin#c13158;Aspin#c12779
GO:0044436	thylakoid part	37	1591	97	12809	9.221951439528584e-11	4.18644795522e-09	Aspin#c13223;Aspin#c11400;Aspin#c3069;Aspin#c17113;Aspin#c3726;Aspin#c12517;Aspin#c16722;Aspin#c16430;Aspin#c9375;Aspin#c12724;Aspin#c3443;Aspin#c19812;Aspin#c1284;Aspin#c13139;Aspin#c14632;Aspin#c12380;Aspin#c15730;Aspin#c18350;Aspin#c16830;Aspin#c10736;Aspin#c10735;Aspin#c13670;Aspin#c11924;Aspin#c165;Aspin#c17983;Aspin#c14883;Aspin#c20592;Aspin#c3541;Aspin#c14303;Aspin#c12122;Aspin#c11581;Aspin#c6497;Aspin#c16605;Aspin#c17529;Aspin#c10433;Aspin#c8621;Aspin#c12179
GO:0070003	threonine-type peptidase activity	16	1591	22	12809	1.0713319226489416e-10	4.73492870137e-09	Aspin#c18100;Aspin#c10680;Aspin#c20055;Aspin#c9499;Aspin#c9531;Aspin#c13017;Aspin#c11390;Aspin#c10357;Aspin#c9364;Aspin#c21085;Aspin#c11346;Aspin#c12499;Aspin#c18543;Aspin#c10944;Aspin#c17230;Aspin#c7995
GO:0044444	cytoplasmic part	179	1591	911	12809	1.0789810941215334e-10	4.73492870137e-09	Aspin#c16347;Aspin#c17538;Aspin#c8987;Aspin#c12019;Aspin#c21450;Aspin#c11099;Aspin#c11309;Aspin#c891;Aspin#c1268;Aspin#c8998;Aspin#c13223;Aspin#c9064;Aspin#c20209;Aspin#c13488;Aspin#c13557;Aspin#c19539;Aspin#c11405;Aspin#c19999;Aspin#c11400;Aspin#c12999;Aspin#c14580;Aspin#c14217;Aspin#c10590;Aspin#c20613;Aspin#c20293;Aspin#c20055;Aspin#c3069;Aspin#c13361;Aspin#c17113;Aspin#c20872;Aspin#c1;Aspin#c15427;Aspin#c11320;Aspin#c3726;Aspin#c11187;Aspin#c2709;Aspin#c18494;Aspin#c14957;Aspin#c14437;Aspin#c9713;Aspin#c7956;Aspin#c12517;Aspin#c16722;Aspin#c13598;Aspin#c16430;Aspin#c3472;Aspin#c15017;Aspin#c9375;Aspin#c15948;Aspin#c10808;Aspin#c13017;Aspin#c14558;Aspin#c17285;Aspin#c19072;Aspin#c2242;Aspin#c1538;Aspin#c12724;Aspin#c3443;Aspin#c19812;Aspin#c10108;Aspin#c10659;Aspin#c8869;Aspin#c10256;Aspin#c5534;Aspin#c7752;Aspin#c17144;Aspin#c1284;Aspin#c13139;Aspin#c16382;Aspin#c11288;Aspin#c12889;Aspin#c16660;Aspin#c2088;Aspin#c14632;Aspin#c16835;Aspin#c9036;Aspin#c21295;Aspin#c15487;Aspin#c12380;Aspin#c19659;Aspin#c14737;Aspin#c1998;Aspin#c15730;Aspin#c14198;Aspin#c11729;Aspin#c5518;Aspin#c9196;Aspin#c13935;Aspin#c2981;Aspin#c16617;Aspin#c18350;Aspin#c19822;Aspin#c16830;Aspin#c10736;Aspin#c14470;Aspin#c10735;Aspin#c15902;Aspin#c6836;Aspin#c10601;Aspin#c17426;Aspin#c10513;Aspin#c3319;Aspin#c9742;Aspin#c20745;Aspin#c12477;Aspin#c9563;Aspin#c13670;Aspin#c11924;Aspin#c14267;Aspin#c14405;Aspin#c11039;Aspin#c10342;Aspin#c14086;Aspin#c14082;Aspin#c165;Aspin#c17983;Aspin#c14886;Aspin#c14883;Aspin#c8592;Aspin#c20592;Aspin#c20975;Aspin#c13661;Aspin#c12912;Aspin#c15459;Aspin#c19686;Aspin#c3541;Aspin#c11116;Aspin#c11111;Aspin#c14418;Aspin#c11028;Aspin#c14303;Aspin#c4090;Aspin#c8361;Aspin#c4415;Aspin#c6254;Aspin#c11908;Aspin#c14248;Aspin#c12122;Aspin#c12128;Aspin#c11236;Aspin#c18785;Aspin#c11581;Aspin#c10363;Aspin#c10966;Aspin#c14423;Aspin#c8976;Aspin#c20576;Aspin#c4086;Aspin#c20174;Aspin#c9158;Aspin#c20794;Aspin#c9918;Aspin#c12330;Aspin#c14788;Aspin#c15786;Aspin#c12156;Aspin#c11179;Aspin#c10311;Aspin#c81;Aspin#c17683;Aspin#c17338;Aspin#c5929;Aspin#c6497;Aspin#c13855;Aspin#c16605;Aspin#c13143;Aspin#c18543;Aspin#c15264;Aspin#c9660;Aspin#c10944;Aspin#c17239;Aspin#c10544;Aspin#c17529;Aspin#c10433;Aspin#c8621;Aspin#c21449;Aspin#c16214;Aspin#c9707;Aspin#c12179
GO:0043226	organelle	242	1591	1333	12809	1.650113165451074e-10	7.12253764694e-09	Aspin#c16347;Aspin#c8987;Aspin#c20638;Aspin#c17001;Aspin#c18856;Aspin#c20520;Aspin#c20521;Aspin#c8058;Aspin#c8500;Aspin#c12019;Aspin#c13014;Aspin#c21450;Aspin#c9471;Aspin#c12767;Aspin#c19453;Aspin#c18694;Aspin#c11099;Aspin#c14591;Aspin#c11309;Aspin#c14203;Aspin#c8680;Aspin#c10142;Aspin#c891;Aspin#c1268;Aspin#c8998;Aspin#c9064;Aspin#c17107;Aspin#c20209;Aspin#c13953;Aspin#c13488;Aspin#c16055;Aspin#c13557;Aspin#c19539;Aspin#c16523;Aspin#c12978;Aspin#c11405;Aspin#c19999;Aspin#c11400;Aspin#c12999;Aspin#c18003;Aspin#c10590;Aspin#c10263;Aspin#c17661;Aspin#c8853;Aspin#c20613;Aspin#c17060;Aspin#c20293;Aspin#c20055;Aspin#c9075;Aspin#c13361;Aspin#c17113;Aspin#c20872;Aspin#c1;Aspin#c19052;Aspin#c15427;Aspin#c13108;Aspin#c11320;Aspin#c11187;Aspin#c18494;Aspin#c7779;Aspin#c17292;Aspin#c20268;Aspin#c8066;Aspin#c9713;Aspin#c9399;Aspin#c13598;Aspin#c12355;Aspin#c19606;Aspin#c3472;Aspin#c11994;Aspin#c18248;Aspin#c15017;Aspin#c15384;Aspin#c18736;Aspin#c18735;Aspin#c15948;Aspin#c7983;Aspin#c17261;Aspin#c13017;Aspin#c14558;Aspin#c17285;Aspin#c20709;Aspin#c9701;Aspin#c19072;Aspin#c19077;Aspin#c16156;Aspin#c1468;Aspin#c1538;Aspin#c19491;Aspin#c19703;Aspin#c10108;Aspin#c14444;Aspin#c12063;Aspin#c8869;Aspin#c18822;Aspin#c18608;Aspin#c5841;Aspin#c5534;Aspin#c7752;Aspin#c20716;Aspin#c17143;Aspin#c17144;Aspin#c12533;Aspin#c20930;Aspin#c16660;Aspin#c2088;Aspin#c14638;Aspin#c16835;Aspin#c17939;Aspin#c14858;Aspin#c17629;Aspin#c21295;Aspin#c20349;Aspin#c7967;Aspin#c19659;Aspin#c11274;Aspin#c19720;Aspin#c14737;Aspin#c1998;Aspin#c15029;Aspin#c19348;Aspin#c19838;Aspin#c19347;Aspin#c4850;Aspin#c11474;Aspin#c11471;Aspin#c11651;Aspin#c5518;Aspin#c16702;Aspin#c19893;Aspin#c20356;Aspin#c13935;Aspin#c2981;Aspin#c16617;Aspin#c19643;Aspin#c19648;Aspin#c11860;Aspin#c18606;Aspin#c18607;Aspin#c18350;Aspin#c19220;Aspin#c12887;Aspin#c14292;Aspin#c18772;Aspin#c15902;Aspin#c17555;Aspin#c10601;Aspin#c17426;Aspin#c17377;Aspin#c17080;Aspin#c20362;Aspin#c9742;Aspin#c20745;Aspin#c9563;Aspin#c13670;Aspin#c11924;Aspin#c15829;Aspin#c14405;Aspin#c10342;Aspin#c14086;Aspin#c14082;Aspin#c19059;Aspin#c14886;Aspin#c8592;Aspin#c17345;Aspin#c13088;Aspin#c20975;Aspin#c16100;Aspin#c13661;Aspin#c10385;Aspin#c12595;Aspin#c12912;Aspin#c18378;Aspin#c18572;Aspin#c19686;Aspin#c14418;Aspin#c11028;Aspin#c17973;Aspin#c4783;Aspin#c8361;Aspin#c8142;Aspin#c21147;Aspin#c12459;Aspin#c12630;Aspin#c11908;Aspin#c14790;Aspin#c14248;Aspin#c11236;Aspin#c18785;Aspin#c18148;Aspin#c15064;Aspin#c10749;Aspin#c10966;Aspin#c8976;Aspin#c20576;Aspin#c4086;Aspin#c8158;Aspin#c9158;Aspin#c13191;Aspin#c20794;Aspin#c13681;Aspin#c12933;Aspin#c11917;Aspin#c9918;Aspin#c12483;Aspin#c18559;Aspin#c14659;Aspin#c12156;Aspin#c18316;Aspin#c11224;Aspin#c11179;Aspin#c10311;Aspin#c18043;Aspin#c10959;Aspin#c17683;Aspin#c10428;Aspin#c5929;Aspin#c21308;Aspin#c9858;Aspin#c13855;Aspin#c9459;Aspin#c13143;Aspin#c18543;Aspin#c15264;Aspin#c14137;Aspin#c9660;Aspin#c18054;Aspin#c10944;Aspin#c10941;Aspin#c17239;Aspin#c17832;Aspin#c17305;Aspin#c10433;Aspin#c9135;Aspin#c17017;Aspin#c20339;Aspin#c20338;Aspin#c9915;Aspin#c21449;Aspin#c9707;Aspin#c12179;Aspin#c12950
GO:0043229	intracellular organelle	241	1591	1330	12809	2.137256614101316e-10	9.07644623376e-09	Aspin#c16347;Aspin#c8987;Aspin#c20638;Aspin#c17001;Aspin#c18856;Aspin#c20520;Aspin#c20521;Aspin#c8058;Aspin#c8500;Aspin#c12019;Aspin#c13014;Aspin#c21450;Aspin#c9471;Aspin#c12767;Aspin#c19453;Aspin#c18694;Aspin#c11099;Aspin#c14591;Aspin#c11309;Aspin#c14203;Aspin#c8680;Aspin#c10142;Aspin#c891;Aspin#c1268;Aspin#c8998;Aspin#c9064;Aspin#c17107;Aspin#c20209;Aspin#c13953;Aspin#c13488;Aspin#c16055;Aspin#c13557;Aspin#c19539;Aspin#c16523;Aspin#c12978;Aspin#c11405;Aspin#c19999;Aspin#c11400;Aspin#c12999;Aspin#c18003;Aspin#c10590;Aspin#c10263;Aspin#c17661;Aspin#c8853;Aspin#c20613;Aspin#c17060;Aspin#c20293;Aspin#c20055;Aspin#c9075;Aspin#c13361;Aspin#c17113;Aspin#c20872;Aspin#c1;Aspin#c19052;Aspin#c15427;Aspin#c13108;Aspin#c11320;Aspin#c11187;Aspin#c18494;Aspin#c7779;Aspin#c17292;Aspin#c20268;Aspin#c8066;Aspin#c9713;Aspin#c9399;Aspin#c13598;Aspin#c12355;Aspin#c19606;Aspin#c3472;Aspin#c11994;Aspin#c18248;Aspin#c15017;Aspin#c15384;Aspin#c18736;Aspin#c18735;Aspin#c15948;Aspin#c7983;Aspin#c17261;Aspin#c13017;Aspin#c14558;Aspin#c17285;Aspin#c20709;Aspin#c9701;Aspin#c19072;Aspin#c19077;Aspin#c16156;Aspin#c1468;Aspin#c1538;Aspin#c19491;Aspin#c19703;Aspin#c10108;Aspin#c14444;Aspin#c12063;Aspin#c8869;Aspin#c18822;Aspin#c18608;Aspin#c5841;Aspin#c5534;Aspin#c7752;Aspin#c20716;Aspin#c17143;Aspin#c17144;Aspin#c12533;Aspin#c20930;Aspin#c16660;Aspin#c2088;Aspin#c14638;Aspin#c16835;Aspin#c17939;Aspin#c14858;Aspin#c17629;Aspin#c21295;Aspin#c20349;Aspin#c7967;Aspin#c19659;Aspin#c11274;Aspin#c19720;Aspin#c14737;Aspin#c1998;Aspin#c15029;Aspin#c19348;Aspin#c19838;Aspin#c19347;Aspin#c4850;Aspin#c11474;Aspin#c11471;Aspin#c11651;Aspin#c5518;Aspin#c16702;Aspin#c19893;Aspin#c20356;Aspin#c13935;Aspin#c2981;Aspin#c16617;Aspin#c19643;Aspin#c19648;Aspin#c11860;Aspin#c18606;Aspin#c18607;Aspin#c18350;Aspin#c19220;Aspin#c12887;Aspin#c14292;Aspin#c18772;Aspin#c15902;Aspin#c17555;Aspin#c10601;Aspin#c17426;Aspin#c17377;Aspin#c17080;Aspin#c20362;Aspin#c9742;Aspin#c20745;Aspin#c9563;Aspin#c13670;Aspin#c11924;Aspin#c15829;Aspin#c14405;Aspin#c10342;Aspin#c14086;Aspin#c14082;Aspin#c19059;Aspin#c14886;Aspin#c8592;Aspin#c17345;Aspin#c13088;Aspin#c20975;Aspin#c16100;Aspin#c13661;Aspin#c10385;Aspin#c12595;Aspin#c12912;Aspin#c18378;Aspin#c18572;Aspin#c19686;Aspin#c11028;Aspin#c17973;Aspin#c4783;Aspin#c8361;Aspin#c8142;Aspin#c21147;Aspin#c12459;Aspin#c12630;Aspin#c11908;Aspin#c14790;Aspin#c14248;Aspin#c11236;Aspin#c18785;Aspin#c18148;Aspin#c15064;Aspin#c10749;Aspin#c10966;Aspin#c8976;Aspin#c20576;Aspin#c4086;Aspin#c8158;Aspin#c9158;Aspin#c13191;Aspin#c20794;Aspin#c13681;Aspin#c12933;Aspin#c11917;Aspin#c9918;Aspin#c12483;Aspin#c18559;Aspin#c14659;Aspin#c12156;Aspin#c18316;Aspin#c11224;Aspin#c11179;Aspin#c10311;Aspin#c18043;Aspin#c10959;Aspin#c17683;Aspin#c10428;Aspin#c5929;Aspin#c21308;Aspin#c9858;Aspin#c13855;Aspin#c9459;Aspin#c13143;Aspin#c18543;Aspin#c15264;Aspin#c14137;Aspin#c9660;Aspin#c18054;Aspin#c10944;Aspin#c10941;Aspin#c17239;Aspin#c17832;Aspin#c17305;Aspin#c10433;Aspin#c9135;Aspin#c17017;Aspin#c20339;Aspin#c20338;Aspin#c9915;Aspin#c21449;Aspin#c9707;Aspin#c12179;Aspin#c12950
