annotid	AnnotDesc	Interesting_genes_with_this_annotid	Interesting_genes_with_any_annotation	BG_with_annotid	BG_with_any_annotation	pvalue	p_adj_BH	Interesting_gene_ids
GO:0043226	organelle	261	1578	1439	13485	3.0155747200366767e-14	1.60307952117e-12	Among#c15613;Among#c10698;Among#c10693;Among#c11470;Among#c10098;Among#c22020;Among#c4526;Among#c9500;Among#c20065;Among#c8362;Among#c10052;Among#c13484;Among#c5423;Among#c14201;Among#c14202;Among#c18690;Among#c13795;Among#c18100;Among#c13663;Among#c13468;Among#c13467;Among#c12358;Among#c12751;Among#c12752;Among#c12534;Among#c16052;Among#c19097;Among#c9772;Among#c17637;Among#c9171;Among#c17018;Among#c17499;Among#c21840;Among#c10676;Among#c14168;Among#c18118;Among#c14164;Among#c14300;Among#c14305;Among#c13476;Among#c13470;Among#c15787;Among#c14946;Among#c11300;Among#c14784;Among#c7251;Among#c8901;Among#c8342;Among#c9233;Among#c10895;Among#c9839;Among#c14779;Among#c10062;Among#c11396;Among#c11429;Among#c11331;Among#c14790;Among#c9461;Among#c10080;Among#c22300;Among#c18895;Among#c2053;Among#c12910;Among#c16784;Among#c21095;Among#c16365;Among#c16769;Among#c7939;Among#c20328;Among#c17363;Among#c9218;Among#c11687;Among#c14093;Among#c10654;Among#c18799;Among#c21885;Among#c15128;Among#c19221;Among#c22661;Among#c22461;Among#c15050;Among#c18889;Among#c20918;Among#c22065;Among#c12499;Among#c16159;Among#c11104;Among#c13875;Among#c21644;Among#c5519;Among#c14157;Among#c3690;Among#c18257;Among#c11355;Among#c13738;Among#c10352;Among#c20902;Among#c13994;Among#c17166;Among#c17500;Among#c11912;Among#c13216;Among#c19114;Among#c14458;Among#c11342;Among#c22220;Among#c16172;Among#c11169;Among#c16354;Among#c21628;Among#c19975;Among#c19976;Among#c19979;Among#c20112;Among#c9051;Among#c20597;Among#c9272;Among#c10564;Among#c21985;Among#c17712;Among#c18430;Among#c18186;Among#c18769;Among#c14990;Among#c11374;Among#c10285;Among#c12283;Among#c7151;Among#c9059;Among#c22529;Among#c13862;Among#c8515;Among#c21304;Among#c11710;Among#c805;Among#c15670;Among#c11368;Among#c10386;Among#c10144;Among#c12129;Among#c22087;Among#c11387;Among#c11381;Among#c11380;Among#c9105;Among#c17730;Among#c16286;Among#c17645;Among#c21284;Among#c11962;Among#c17462;Among#c10542;Among#c13551;Among#c18568;Among#c14285;Among#c18700;Among#c15649;Among#c19766;Among#c13774;Among#c12043;Among#c17883;Among#c19169;Among#c13602;Among#c18943;Among#c12556;Among#c11040;Among#c20168;Among#c17094;Among#c20768;Among#c20387;Among#c11959;Among#c9849;Among#c9840;Among#c9841;Among#c17076;Among#c14077;Among#c5568;Among#c12897;Among#c11605;Among#c14491;Among#c15651;Among#c15650;Among#c22404;Among#c22405;Among#c10124;Among#c19151;Among#c12387;Among#c3751;Among#c16625;Among#c22577;Among#c9727;Among#c17669;Among#c19840;Among#c10499;Among#c20535;Among#c13820;Among#c19676;Among#c8701;Among#c11614;Among#c13289;Among#c14487;Among#c9656;Among#c2585;Among#c19633;Among#c11198;Among#c10932;Among#c10223;Among#c16650;Among#c3963;Among#c1867;Among#c15300;Among#c9738;Among#c20633;Among#c2964;Among#c12206;Among#c15839;Among#c8557;Among#c20036;Among#c11841;Among#c8171;Among#c13026;Among#c16503;Among#c10720;Among#c14013;Among#c19601;Among#c19607;Among#c12161;Among#c12156;Among#c19195;Among#c18931;Among#c20869;Among#c16867;Among#c16866;Among#c9384;Among#c9703;Among#c21734;Among#c16518;Among#c12995;Among#c21834;Among#c18588;Among#c15351;Among#c15600;Among#c10111;Among#c10117;Among#c12179;Among#c22760;Among#c12378;Among#c3702;Among#c19986;Among#c10933;Among#c16218;Among#c19870;Among#c9882;Among#c16326;Among#c20292;Among#c16452;Among#c16451;Among#c16696;Among#c10846;Among#c8110;Among#c16219
GO:0006796	phosphate-containing compound metabolic process	77	1578	1301	13485	1.9300811081572014e-13	1.0059128599e-11	Among#c14530;Among#c11883;Among#c8297;Among#c12169;Among#c21855;Among#c11401;Among#c12680;Among#c15083;Among#c9199;Among#c10862;Among#c19245;Among#c18200;Among#c21447;Among#c21446;Among#c22640;Among#c17377;Among#c10661;Among#c13683;Among#c13449;Among#c21890;Among#c15047;Among#c16360;Among#c16365;Among#c18799;Among#c22461;Among#c15930;Among#c11923;Among#c18418;Among#c15590;Among#c9566;Among#c15929;Among#c11003;Among#c9800;Among#c8680;Among#c10510;Among#c11349;Among#c19755;Among#c16137;Among#c10164;Among#c10165;Among#c10167;Among#c9493;Among#c8451;Among#c13400;Among#c22231;Among#c19965;Among#c11710;Among#c5837;Among#c14871;Among#c14874;Among#c12128;Among#c16930;Among#c8503;Among#c10773;Among#c9440;Among#c14077;Among#c12894;Among#c12172;Among#c11605;Among#c21672;Among#c15381;Among#c19715;Among#c9439;Among#c12978;Among#c11838;Among#c15539;Among#c10223;Among#c21037;Among#c16507;Among#c20051;Among#c18731;Among#c11988;Among#c22760;Among#c17612;Among#c8971;Among#c11862;Among#c20473
GO:0006793	phosphorus metabolic process	78	1578	1306	13485	3.0090273383639447e-13	1.53807589719e-11	Among#c14530;Among#c11883;Among#c8297;Among#c12169;Among#c21855;Among#c11401;Among#c12680;Among#c15083;Among#c9199;Among#c10862;Among#c19245;Among#c18200;Among#c21447;Among#c21446;Among#c22640;Among#c21207;Among#c17377;Among#c10661;Among#c13683;Among#c13449;Among#c21890;Among#c15047;Among#c16360;Among#c16365;Among#c18799;Among#c22461;Among#c15930;Among#c11923;Among#c18418;Among#c15590;Among#c9566;Among#c15929;Among#c11003;Among#c9800;Among#c8680;Among#c10510;Among#c11349;Among#c19755;Among#c16137;Among#c10164;Among#c10165;Among#c10167;Among#c9493;Among#c8451;Among#c13400;Among#c22231;Among#c19965;Among#c11710;Among#c5837;Among#c14871;Among#c14874;Among#c12128;Among#c16930;Among#c8503;Among#c10773;Among#c9440;Among#c14077;Among#c12894;Among#c12172;Among#c11605;Among#c21672;Among#c15381;Among#c19715;Among#c9439;Among#c12978;Among#c11838;Among#c15539;Among#c10223;Among#c21037;Among#c16507;Among#c20051;Among#c18731;Among#c11988;Among#c22760;Among#c17612;Among#c8971;Among#c11862;Among#c20473
GO:0034641	cellular nitrogen compound metabolic process	233	1578	1280	13485	7.130106502341177e-13	3.57581567608e-11	Among#c15613;Among#c10693;Among#c18829;Among#c11470;Among#c14690;Among#c19062;Among#c9697;Among#c11883;Among#c4523;Among#c9500;Among#c8297;Among#c8298;Among#c8299;Among#c13484;Among#c21855;Among#c11656;Among#c14201;Among#c14751;Among#c14202;Among#c18690;Among#c13795;Among#c18100;Among#c13663;Among#c13467;Among#c22103;Among#c15083;Among#c13801;Among#c12534;Among#c16052;Among#c9772;Among#c10312;Among#c11137;Among#c17941;Among#c17018;Among#c21840;Among#c10676;Among#c14168;Among#c18118;Among#c14164;Among#c19246;Among#c19245;Among#c14300;Among#c12699;Among#c13476;Among#c18200;Among#c15787;Among#c14784;Among#c21447;Among#c21446;Among#c16820;Among#c21207;Among#c8901;Among#c8342;Among#c10895;Among#c10062;Among#c10080;Among#c22304;Among#c15047;Among#c18895;Among#c12910;Among#c22012;Among#c16784;Among#c21095;Among#c16360;Among#c8067;Among#c13303;Among#c20328;Among#c17363;Among#c11687;Among#c13275;Among#c10654;Among#c18799;Among#c19221;Among#c22461;Among#c22469;Among#c18889;Among#c11211;Among#c20918;Among#c22065;Among#c12499;Among#c16159;Among#c11104;Among#c21644;Among#c15930;Among#c13052;Among#c18418;Among#c18257;Among#c11357;Among#c13738;Among#c3212;Among#c15590;Among#c20902;Among#c13994;Among#c17166;Among#c15929;Among#c11003;Among#c17980;Among#c13216;Among#c14630;Among#c10745;Among#c19114;Among#c11349;Among#c16137;Among#c10362;Among#c22220;Among#c16172;Among#c12581;Among#c11169;Among#c20112;Among#c9272;Among#c20577;Among#c21985;Among#c13400;Among#c15466;Among#c18769;Among#c10285;Among#c22231;Among#c9059;Among#c13862;Among#c19815;Among#c21294;Among#c14059;Among#c11712;Among#c5837;Among#c8730;Among#c11368;Among#c10386;Among#c20958;Among#c14871;Among#c10144;Among#c12128;Among#c18979;Among#c21197;Among#c16930;Among#c17645;Among#c21284;Among#c17462;Among#c8503;Among#c10542;Among#c4163;Among#c18568;Among#c14285;Among#c19766;Among#c12043;Among#c12046;Among#c18017;Among#c17883;Among#c14865;Among#c19169;Among#c13954;Among#c13953;Among#c18943;Among#c2695;Among#c19389;Among#c22545;Among#c11040;Among#c20168;Among#c17094;Among#c10110;Among#c17079;Among#c17076;Among#c14077;Among#c12891;Among#c12894;Among#c11605;Among#c22404;Among#c22405;Among#c19151;Among#c22577;Among#c9727;Among#c9540;Among#c17669;Among#c19840;Among#c1279;Among#c10499;Among#c20535;Among#c13820;Among#c22226;Among#c20447;Among#c19676;Among#c7983;Among#c14668;Among#c13289;Among#c5596;Among#c15539;Among#c11289;Among#c19633;Among#c16895;Among#c3963;Among#c15300;Among#c21540;Among#c20633;Among#c12206;Among#c15839;Among#c8557;Among#c20036;Among#c21037;Among#c8171;Among#c9950;Among#c16507;Among#c14013;Among#c20051;Among#c19732;Among#c19733;Among#c19607;Among#c19195;Among#c20869;Among#c19045;Among#c12766;Among#c9703;Among#c2107;Among#c15992;Among#c10736;Among#c12995;Among#c18588;Among#c15351;Among#c10111;Among#c12179;Among#c22760;Among#c3702;Among#c19986;Among#c11241;Among#c16214;Among#c19870;Among#c8971;Among#c9882;Among#c20292;Among#c16452;Among#c16696;Among#c11862;Among#c10846;Among#c20473;Among#c8110
GO:0044435	plastid part	73	1578	264	13485	9.349141322267422e-13	4.60185511752e-11	Among#c11470;Among#c14690;Among#c14694;Among#c22020;Among#c12697;Among#c13055;Among#c15083;Among#c12534;Among#c10312;Among#c16947;Among#c10676;Among#c14168;Among#c3939;Among#c11666;Among#c11396;Among#c11335;Among#c12910;Among#c20322;Among#c10654;Among#c13451;Among#c22065;Among#c6417;Among#c16903;Among#c13992;Among#c9243;Among#c17435;Among#c13216;Among#c11349;Among#c14458;Among#c19803;Among#c20577;Among#c22529;Among#c9914;Among#c11710;Among#c10386;Among#c5231;Among#c16930;Among#c14280;Among#c14285;Among#c9514;Among#c13774;Among#c9457;Among#c17883;Among#c13602;Among#c20387;Among#c22158;Among#c12630;Among#c19151;Among#c10499;Among#c20535;Among#c8701;Among#c10223;Among#c15300;Among#c4515;Among#c5113;Among#c16503;Among#c13291;Among#c12161;Among#c20868;Among#c16867;Among#c16866;Among#c11192;Among#c11191;Among#c17110;Among#c10736;Among#c19986;Among#c9882;Among#c17178;Among#c16696;Among#c11862;Among#c20187;Among#c20186;Among#c4668
GO:0015935	small ribosomal subunit	18	1578	24	13485	1.0414156581453474e-12	5.03287785336e-11	Among#c18829;Among#c19062;Among#c13795;Among#c12910;Among#c13303;Among#c22469;Among#c11104;Among#c18257;Among#c13216;Among#c22220;Among#c10386;Among#c18979;Among#c17645;Among#c21284;Among#c10542;Among#c19151;Among#c20535;Among#c10111
GO:0009570	chloroplast stroma	41	1578	108	13485	1.55159209612657e-12	7.36452105626e-11	Among#c11470;Among#c14694;Among#c22020;Among#c12697;Among#c12534;Among#c10312;Among#c16947;Among#c10676;Among#c14168;Among#c3939;Among#c11335;Among#c12910;Among#c20322;Among#c10654;Among#c13451;Among#c13992;Among#c9243;Among#c13216;Among#c14458;Among#c22529;Among#c9914;Among#c11710;Among#c10386;Among#c16930;Among#c13774;Among#c9457;Among#c13602;Among#c20387;Among#c12630;Among#c10499;Among#c20535;Among#c8701;Among#c10223;Among#c16503;Among#c13291;Among#c12161;Among#c20868;Among#c16867;Among#c16866;Among#c19986;Among#c9882
GO:0006091	generation of precursor metabolites and energy	47	1578	136	13485	2.0028375024414056e-12	9.33954751138e-11	Among#c6823;Among#c6822;Among#c11883;Among#c9161;Among#c21364;Among#c11401;Among#c15083;Among#c21561;Among#c20240;Among#c15783;Among#c13683;Among#c15047;Among#c12015;Among#c12018;Among#c15930;Among#c8671;Among#c13510;Among#c15590;Among#c12460;Among#c21630;Among#c15929;Among#c11003;Among#c10510;Among#c11349;Among#c16137;Among#c13400;Among#c22231;Among#c2323;Among#c8510;Among#c11710;Among#c12128;Among#c11380;Among#c16286;Among#c8503;Among#c17883;Among#c21365;Among#c21562;Among#c11838;Among#c10932;Among#c20631;Among#c20630;Among#c16507;Among#c17178;Among#c11862;Among#c20473;Among#c20187;Among#c20186
GO:0044434	chloroplast part	70	1578	252	13485	2.4797699860077505e-12	1.13641872807e-10	Among#c11470;Among#c14690;Among#c14694;Among#c22020;Among#c12697;Among#c13055;Among#c15083;Among#c12534;Among#c10312;Among#c16947;Among#c10676;Among#c14168;Among#c3939;Among#c11666;Among#c11396;Among#c11335;Among#c12910;Among#c20322;Among#c10654;Among#c13451;Among#c6417;Among#c16903;Among#c13992;Among#c9243;Among#c17435;Among#c13216;Among#c11349;Among#c14458;Among#c19803;Among#c20577;Among#c22529;Among#c9914;Among#c11710;Among#c10386;Among#c5231;Among#c16930;Among#c14280;Among#c9514;Among#c13774;Among#c9457;Among#c17883;Among#c13602;Among#c20387;Among#c22158;Among#c12630;Among#c10499;Among#c20535;Among#c8701;Among#c10223;Among#c15300;Among#c4515;Among#c5113;Among#c16503;Among#c13291;Among#c12161;Among#c20868;Among#c16867;Among#c16866;Among#c11192;Among#c11191;Among#c17110;Among#c10736;Among#c19986;Among#c9882;Among#c17178;Among#c16696;Among#c11862;Among#c20187;Among#c20186;Among#c4668
GO:0009532	plastid stroma	41	1578	110	13485	3.130170204912742e-12	1.41016820418e-10	Among#c11470;Among#c14694;Among#c22020;Among#c12697;Among#c12534;Among#c10312;Among#c16947;Among#c10676;Among#c14168;Among#c3939;Among#c11335;Among#c12910;Among#c20322;Among#c10654;Among#c13451;Among#c13992;Among#c9243;Among#c13216;Among#c14458;Among#c22529;Among#c9914;Among#c11710;Among#c10386;Among#c16930;Among#c13774;Among#c9457;Among#c13602;Among#c20387;Among#c12630;Among#c10499;Among#c20535;Among#c8701;Among#c10223;Among#c16503;Among#c13291;Among#c12161;Among#c20868;Among#c16867;Among#c16866;Among#c19986;Among#c9882
GO:0005575	cellular_component	630	1578	4328	13485	3.4068194071972358e-12	1.50922099739e-10	Among#c14104;Among#c21827;Among#c11642;Among#c14030;Among#c14031;Among#c15613;Among#c15615;Among#c18221;Among#c18220;Among#c10059;Among#c11505;Among#c10698;Among#c10693;Among#c18829;Among#c11470;Among#c14690;Among#c14694;Among#c10098;Among#c22020;Among#c19405;Among#c19406;Among#c20031;Among#c15763;Among#c12344;Among#c12697;Among#c14962;Among#c19062;Among#c13835;Among#c7493;Among#c7490;Among#c22622;Among#c13055;Among#c4526;Among#c9500;Among#c12036;Among#c7122;Among#c20064;Among#c20065;Among#c8362;Among#c15974;Among#c15617;Among#c11870;Among#c10877;Among#c9985;Among#c8109;Among#c8297;Among#c10052;Among#c8036;Among#c13484;Among#c11655;Among#c5423;Among#c14029;Among#c14201;Among#c14751;Among#c14202;Among#c18690;Among#c13795;Among#c18100;Among#c18101;Among#c19272;Among#c19270;Among#c13663;Among#c13468;Among#c13466;Among#c13467;Among#c13461;Among#c12358;Among#c12751;Among#c10262;Among#c12752;Among#c10267;Among#c15083;Among#c13806;Among#c12534;Among#c16052;Among#c19097;Among#c8909;Among#c9772;Among#c10312;Among#c17631;Among#c17637;Among#c232;Among#c16947;Among#c21212;Among#c9171;Among#c11137;Among#c17941;Among#c8138;Among#c17018;Among#c13065;Among#c17499;Among#c11798;Among#c10465;Among#c15266;Among#c21840;Among#c13250;Among#c10676;Among#c14168;Among#c18118;Among#c14162;Among#c14164;Among#c19245;Among#c14300;Among#c14305;Among#c11411;Among#c10784;Among#c10785;Among#c13476;Among#c18200;Among#c13470;Among#c15787;Among#c15411;Among#c14946;Among#c14413;Among#c14788;Among#c11300;Among#c14784;Among#c7251;Among#c15095;Among#c21447;Among#c21446;Among#c3939;Among#c20935;Among#c19421;Among#c12252;Among#c11666;Among#c22796;Among#c8901;Among#c13813;Among#c8342;Among#c9233;Among#c19933;Among#c12526;Among#c852;Among#c9522;Among#c10895;Among#c13072;Among#c8010;Among#c9839;Among#c9836;Among#c10523;Among#c14779;Among#c10062;Among#c11396;Among#c11429;Among#c14956;Among#c11331;Among#c11335;Among#c14790;Among#c9461;Among#c10080;Among#c9682;Among#c22300;Among#c22304;Among#c18895;Among#c2053;Among#c10333;Among#c12910;Among#c22012;Among#c16784;Among#c22782;Among#c9357;Among#c21095;Among#c17149;Among#c16360;Among#c21658;Among#c21659;Among#c16365;Among#c16498;Among#c15521;Among#c15520;Among#c5668;Among#c17828;Among#c16769;Among#c16766;Among#c16767;Among#c8067;Among#c13303;Among#c20322;Among#c7939;Among#c20328;Among#c17363;Among#c9218;Among#c11687;Among#c17217;Among#c5981;Among#c14093;Among#c14547;Among#c20102;Among#c10654;Among#c18319;Among#c18799;Among#c13451;Among#c21885;Among#c12907;Among#c12902;Among#c15128;Among#c19221;Among#c22661;Among#c22461;Among#c12015;Among#c12018;Among#c22469;Among#c15050;Among#c18889;Among#c20918;Among#c22065;Among#c12499;Among#c9787;Among#c9782;Among#c16159;Among#c11104;Among#c13875;Among#c9257;Among#c21644;Among#c15930;Among#c2313;Among#c21790;Among#c6417;Among#c20139;Among#c19046;Among#c1224;Among#c11923;Among#c8078;Among#c11928;Among#c18472;Among#c17199;Among#c11692;Among#c16536;Among#c8478;Among#c18418;Among#c5519;Among#c14157;Among#c12864;Among#c18329;Among#c3690;Among#c18257;Among#c18529;Among#c11355;Among#c11357;Among#c13738;Among#c12005;Among#c10352;Among#c20902;Among#c16903;Among#c12267;Among#c13992;Among#c13994;Among#c12460;Among#c17166;Among#c8035;Among#c13760;Among#c9243;Among#c21630;Among#c15929;Among#c2309;Among#c11008;Among#c20695;Among#c17500;Among#c101;Among#c17980;Among#c8044;Among#c11912;Among#c17435;Among#c17180;Among#c13216;Among#c10639;Among#c11774;Among#c18625;Among#c18624;Among#c19114;Among#c11349;Among#c14458;Among#c11342;Among#c19755;Among#c18330;Among#c12072;Among#c2797;Among#c10162;Among#c21244;Among#c22220;Among#c16172;Among#c9493;Among#c21403;Among#c11169;Among#c6788;Among#c16354;Among#c21620;Among#c21628;Among#c19975;Among#c19976;Among#c19979;Among#c2336;Among#c20112;Among#c9051;Among#c19803;Among#c20597;Among#c9272;Among#c20577;Among#c13223;Among#c10564;Among#c8454;Among#c10569;Among#c11621;Among#c21985;Among#c21980;Among#c17712;Among#c18430;Among#c18186;Among#c14624;Among#c14198;Among#c18769;Among#c18762;Among#c14990;Among#c11374;Among#c10285;Among#c19744;Among#c19743;Among#c12064;Among#c14847;Among#c3653;Among#c12283;Among#c12110;Among#c7151;Among#c21432;Among#c11392;Among#c21345;Among#c9059;Among#c22529;Among#c13862;Among#c2323;Among#c11022;Among#c8200;Among#c16726;Among#c16727;Among#c16728;Among#c8515;Among#c21304;Among#c16431;Among#c9914;Among#c14059;Among#c11710;Among#c11712;Among#c5837;Among#c10760;Among#c805;Among#c15670;Among#c11368;Among#c15278;Among#c12052;Among#c12059;Among#c19489;Among#c10386;Among#c10144;Among#c5231;Among#c16110;Among#c12129;Among#c22087;Among#c18979;Among#c15495;Among#c8241;Among#c21424;Among#c11387;Among#c11381;Among#c11380;Among#c9105;Among#c17730;Among#c21198;Among#c21197;Among#c8851;Among#c16930;Among#c16286;Among#c17645;Among#c21284;Among#c11962;Among#c17462;Among#c11813;Among#c11812;Among#c10542;Among#c13551;Among#c8723;Among#c18568;Among#c11635;Among#c14280;Among#c14285;Among#c5487;Among#c18700;Among#c9514;Among#c15649;Among#c13433;Among#c4973;Among#c11551;Among#c19766;Among#c13774;Among#c9457;Among#c12043;Among#c12046;Among#c17883;Among#c9944;Among#c19495;Among#c19169;Among#c13602;Among#c22720;Among#c15733;Among#c18943;Among#c19387;Among#c20839;Among#c9110;Among#c22544;Among#c12556;Among#c1807;Among#c11040;Among#c11049;Among#c20168;Among#c17094;Among#c8883;Among#c19835;Among#c20768;Among#c1488;Among#c20387;Among#c11959;Among#c22649;Among#c9849;Among#c9842;Among#c9840;Among#c9841;Among#c13175;Among#c10110;Among#c10809;Among#c10553;Among#c17272;Among#c17079;Among#c17076;Among#c14077;Among#c5568;Among#c12891;Among#c12897;Among#c12894;Among#c14670;Among#c11605;Among#c14494;Among#c14491;Among#c15651;Among#c15650;Among#c21956;Among#c22404;Among#c22405;Among#c22158;Among#c18399;Among#c3339;Among#c10124;Among#c12630;Among#c19151;Among#c13947;Among#c16136;Among#c12387;Among#c10552;Among#c9619;Among#c3751;Among#c10231;Among#c17864;Among#c16625;Among#c22577;Among#c21171;Among#c21170;Among#c12565;Among#c9727;Among#c8234;Among#c8235;Among#c9540;Among#c21713;Among#c21714;Among#c17669;Among#c19840;Among#c10499;Among#c8527;Among#c20535;Among#c13820;Among#c21005;Among#c13163;Among#c22226;Among#c17284;Among#c20447;Among#c19676;Among#c15237;Among#c11722;Among#c8701;Among#c7983;Among#c14669;Among#c11614;Among#c13289;Among#c14487;Among#c11538;Among#c5596;Among#c9656;Among#c22414;Among#c2585;Among#c13858;Among#c2216;Among#c18985;Among#c13629;Among#c19633;Among#c19146;Among#c19148;Among#c11194;Among#c11198;Among#c2101;Among#c9602;Among#c10932;Among#c10223;Among#c16650;Among#c21490;Among#c3963;Among#c1867;Among#c15300;Among#c9738;Among#c20633;Among#c17678;Among#c20631;Among#c20630;Among#c4515;Among#c9553;Among#c2964;Among#c12206;Among#c15839;Among#c8557;Among#c8556;Among#c20036;Among#c21037;Among#c8397;Among#c5113;Among#c11841;Among#c10823;Among#c8175;Among#c8171;Among#c17053;Among#c13026;Among#c16503;Among#c20725;Among#c14120;Among#c13499;Among#c10720;Among#c8606;Among#c13291;Among#c14011;Among#c14013;Among#c20051;Among#c17929;Among#c13580;Among#c15294;Among#c15293;Among#c10105;Among#c19601;Among#c19607;Among#c12161;Among#c12156;Among#c19195;Among#c18931;Among#c20868;Among#c20869;Among#c19045;Among#c16867;Among#c16866;Among#c9384;Among#c9703;Among#c13967;Among#c21012;Among#c13963;Among#c11192;Among#c17601;Among#c21734;Among#c10927;Among#c11191;Among#c16263;Among#c1922;Among#c8948;Among#c9413;Among#c9143;Among#c9142;Among#c2107;Among#c17110;Among#c17593;Among#c16518;Among#c20195;Among#c3253;Among#c10736;Among#c12995;Among#c11677;Among#c21834;Among#c18588;Among#c15351;Among#c15600;Among#c15601;Among#c18584;Among#c10028;Among#c14350;Among#c10111;Among#c10117;Among#c4392;Among#c12179;Among#c22760;Among#c12379;Among#c12378;Among#c9625;Among#c3702;Among#c19986;Among#c2547;Among#c22293;Among#c10933;Among#c16218;Among#c19870;Among#c8971;Among#c8576;Among#c9882;Among#c20057;Among#c17178;Among#c16326;Among#c20292;Among#c16452;Among#c16451;Among#c16696;Among#c15986;Among#c11862;Among#c15836;Among#c10846;Among#c8110;Among#c20187;Among#c20186;Among#c4668;Among#c16219
GO:0009521	photosystem	24	1578	44	13485	6.275347979125486e-12	2.73440572599e-10	Among#c18221;Among#c18220;Among#c7493;Among#c13466;Among#c5668;Among#c17828;Among#c18472;Among#c18329;Among#c18529;Among#c21630;Among#c18330;Among#c19744;Among#c19743;Among#c9514;Among#c13433;Among#c4973;Among#c8235;Among#c8175;Among#c10028;Among#c16218;Among#c11862;Among#c20187;Among#c20186;Among#c16219
GO:0140096	catalytic activity, acting on a protein	116	1578	1676	13485	7.103680825283848e-12	3.0454167151e-10	Among#c14530;Among#c15615;Among#c9768;Among#c11251;Among#c21045;Among#c15618;Among#c18109;Among#c12680;Among#c9199;Among#c20279;Among#c10862;Among#c13065;Among#c22640;Among#c20935;Among#c11666;Among#c13813;Among#c21069;Among#c9233;Among#c12526;Among#c9522;Among#c17377;Among#c10065;Among#c10661;Among#c13449;Among#c21890;Among#c14790;Among#c16038;Among#c16039;Among#c16144;Among#c9353;Among#c16365;Among#c9218;Among#c13270;Among#c13272;Among#c12907;Among#c20910;Among#c20911;Among#c15846;Among#c12864;Among#c12005;Among#c9337;Among#c9566;Among#c17980;Among#c9800;Among#c8680;Among#c22197;Among#c10164;Among#c10165;Among#c10167;Among#c9493;Among#c19803;Among#c20597;Among#c8451;Among#c10569;Among#c11621;Among#c21980;Among#c14996;Among#c19213;Among#c18343;Among#c10373;Among#c14843;Among#c19965;Among#c14874;Among#c16110;Among#c22087;Among#c9105;Among#c17737;Among#c10816;Among#c10773;Among#c9455;Among#c9440;Among#c11040;Among#c10972;Among#c21019;Among#c17079;Among#c13540;Among#c12172;Among#c21672;Among#c15381;Among#c19715;Among#c12413;Among#c22577;Among#c9439;Among#c12565;Among#c9053;Among#c21573;Among#c12978;Among#c15237;Among#c11722;Among#c14489;Among#c18810;Among#c14808;Among#c15755;Among#c10932;Among#c10223;Among#c10220;Among#c11841;Among#c16503;Among#c14127;Among#c13499;Among#c14011;Among#c11526;Among#c19601;Among#c18731;Among#c9413;Among#c17110;Among#c11988;Among#c10736;Among#c11677;Among#c15601;Among#c18052;Among#c22760;Among#c13919;Among#c8020;Among#c9404;Among#c15986
GO:0044281	small molecule metabolic process	151	1578	751	13485	7.76994081249322e-12	3.27817502851e-10	Among#c12697;Among#c9344;Among#c11883;Among#c21226;Among#c8297;Among#c8298;Among#c8299;Among#c12169;Among#c21855;Among#c11656;Among#c12358;Among#c22103;Among#c15083;Among#c13801;Among#c9378;Among#c11220;Among#c16947;Among#c8677;Among#c10465;Among#c8647;Among#c8648;Among#c19245;Among#c11411;Among#c18200;Among#c14946;Among#c14413;Among#c11300;Among#c21447;Among#c21446;Among#c16820;Among#c9343;Among#c22642;Among#c20938;Among#c20936;Among#c21207;Among#c12809;Among#c18870;Among#c18272;Among#c22300;Among#c15047;Among#c18273;Among#c22012;Among#c16360;Among#c20656;Among#c20999;Among#c17219;Among#c17218;Among#c18799;Among#c21885;Among#c22461;Among#c15930;Among#c22688;Among#c21962;Among#c18418;Among#c13510;Among#c15590;Among#c13760;Among#c15929;Among#c11003;Among#c10634;Among#c11774;Among#c11349;Among#c14985;Among#c15079;Among#c16137;Among#c10362;Among#c10161;Among#c19371;Among#c19975;Among#c19976;Among#c10983;Among#c13400;Among#c15466;Among#c11374;Among#c22231;Among#c12591;Among#c15877;Among#c15876;Among#c19815;Among#c21294;Among#c9914;Among#c14051;Among#c11710;Among#c5837;Among#c8730;Among#c14871;Among#c22734;Among#c12128;Among#c13891;Among#c16930;Among#c21779;Among#c8503;Among#c4163;Among#c12958;Among#c19761;Among#c9457;Among#c14861;Among#c14863;Among#c13602;Among#c13954;Among#c13953;Among#c22545;Among#c19946;Among#c20387;Among#c17475;Among#c12882;Among#c14077;Among#c12894;Among#c10537;Among#c11605;Among#c12630;Among#c9540;Among#c1279;Among#c12883;Among#c13375;Among#c13378;Among#c18144;Among#c18145;Among#c14487;Among#c15539;Among#c11289;Among#c18985;Among#c16895;Among#c15300;Among#c11064;Among#c20631;Among#c20630;Among#c20148;Among#c19850;Among#c21037;Among#c9950;Among#c16507;Among#c13291;Among#c20051;Among#c11296;Among#c22280;Among#c21734;Among#c20040;Among#c9893;Among#c11677;Among#c21834;Among#c22760;Among#c19187;Among#c12378;Among#c22341;Among#c16989;Among#c11241;Among#c17612;Among#c8971;Among#c11862;Among#c20473
